0.000000000000000000e+00,5.152368103154003620e-04
2.502502501010894775e-02,5.148692289367318153e-04
5.005005002021789551e-02,5.145864561200141907e-04
7.507507503032684326e-02,5.143732996657490730e-04
1.001001000404357910e-01,5.137992557138204575e-04
1.251251250505447388e-01,5.137908738106489182e-04
1.501501500606536865e-01,5.133121157996356487e-04
1.751751750707626343e-01,5.129604833200573921e-04
2.002002000808715820e-01,5.126796313561499119e-04
2.252252250909805298e-01,5.125594325363636017e-04
2.502502501010894775e-01,5.123627488501369953e-04
2.752752900123596191e-01,5.120232817716896534e-04
3.003003001213073730e-01,5.117348046042025089e-04
3.253253400325775146e-01,5.114467348903417587e-04
3.503503501415252686e-01,5.112759536132216454e-04
3.753753900527954102e-01,5.108146579004824162e-04
4.004004001617431641e-01,5.107679171487689018e-04
4.254254400730133057e-01,5.104250158183276653e-04
4.504504501819610596e-01,5.101773422211408615e-04
4.754754900932312012e-01,5.100707057863473892e-04
5.005005002021789551e-01,5.096074310131371021e-04
5.255255103111267090e-01,5.096136592328548431e-04
5.505505800247192383e-01,5.095165688544511795e-04
5.755755901336669922e-01,5.093808867968618870e-04
6.006006002426147461e-01,5.089866463094949722e-04
6.256256103515625000e-01,5.088974139653146267e-04
6.506506800651550293e-01,5.086600431241095066e-04
6.756756901741027832e-01,5.085350130684673786e-04
7.007007002830505371e-01,5.084606818854808807e-04
7.257257103919982910e-01,5.082025309093296528e-04
7.507507801055908203e-01,5.082573625259101391e-04
7.757757902145385742e-01,5.080371047370135784e-04
8.008008003234863281e-01,5.076621309854090214e-04
8.258258104324340820e-01,5.076490924693644047e-04
8.508508801460266113e-01,5.075639346614480019e-04
8.758758902549743652e-01,5.076278466731309891e-04
9.009009003639221191e-01,5.074457149021327496e-04
9.259259104728698730e-01,5.071298219263553619e-04
9.509509801864624023e-01,5.071149207651615143e-04
9.759759902954101562e-01,5.069518811069428921e-04
1.001001000404357910e+00,5.071037448942661285e-04
1.026026010513305664e+00,5.068341270089149475e-04
1.051051020622253418e+00,5.069751641713082790e-04
1.076076030731201172e+00,5.068224854767322540e-04
1.101101160049438477e+00,5.066924495622515678e-04
1.126126170158386230e+00,5.068254540674388409e-04
1.151151180267333984e+00,5.065136938355863094e-04
1.176176190376281738e+00,5.066079320386052132e-04
1.201201200485229492e+00,5.066583980806171894e-04
1.226226210594177246e+00,5.067232996225357056e-04
1.251251220703125000e+00,5.068386089988052845e-04
1.276276230812072754e+00,5.067081656306982040e-04
1.301301360130310059e+00,5.066655576229095459e-04
1.326326370239257812e+00,5.068698083050549030e-04
1.351351380348205566e+00,5.068657919764518738e-04
1.376376390457153320e+00,5.070132319815456867e-04
1.401401400566101074e+00,5.073871579952538013e-04
1.426426410675048828e+00,5.071906489320099354e-04
1.451451420783996582e+00,5.073435604572296143e-04
1.476476430892944336e+00,5.074303480796515942e-04
1.501501560211181641e+00,5.075901863165199757e-04
1.526526570320129395e+00,5.075825029052793980e-04
1.551551580429077148e+00,5.075703957118093967e-04
1.576576590538024902e+00,5.077667301520705223e-04
1.601601600646972656e+00,5.083098076283931732e-04
1.626626610755920410e+00,5.085163284093141556e-04
1.651651620864868164e+00,5.087387398816645145e-04
1.676676630973815918e+00,5.089984042569994926e-04
1.701701760292053223e+00,5.089894402772188187e-04
1.726726770401000977e+00,5.095842643640935421e-04
1.751751780509948730e+00,5.096247186884284019e-04
1.776776790618896484e+00,5.100169219076633453e-04
1.801801800727844238e+00,5.102562718093395233e-04
1.826826810836791992e+00,5.106761236675083637e-04
1.851851820945739746e+00,5.108345649205148220e-04
1.876876831054687500e+00,5.113852093927562237e-04
1.901901960372924805e+00,5.116061074659228325e-04
1.926926970481872559e+00,5.122783477418124676e-04
1.951951980590820312e+00,5.126266041770577431e-04
1.976976990699768066e+00,5.130098434165120125e-04
2.002002000808715820e+00,5.134922685101628304e-04
2.027027130126953125e+00,5.138768465258181095e-04
2.052052021026611328e+00,5.143633461557328701e-04
2.077077150344848633e+00,5.147469346411526203e-04
2.102102041244506836e+00,5.152630037628114223e-04
2.127127170562744141e+00,5.158989806659519672e-04
2.152152061462402344e+00,5.165362381376326084e-04
2.177177190780639648e+00,5.170114454813301563e-04
2.202202320098876953e+00,5.176052218303084373e-04
2.227227210998535156e+00,5.183774628676474094e-04
2.252252340316772461e+00,5.188385257497429848e-04
2.277277231216430664e+00,5.196730489842593670e-04
2.302302360534667969e+00,5.202101892791688442e-04
2.327327251434326172e+00,5.209892406128346920e-04
2.352352380752563477e+00,5.217802827246487141e-04
2.377377271652221680e+00,5.226180073805153370e-04
2.402402400970458984e+00,5.233534611761569977e-04
2.427427530288696289e+00,5.242502084001898766e-04
2.452452421188354492e+00,5.249033565632998943e-04
2.477477550506591797e+00,5.257507436908781528e-04
2.502502441406250000e+00,5.267109954729676247e-04
2.527527570724487305e+00,5.274189170449972153e-04
2.552552461624145508e+00,5.285660736262798309e-04
2.577577590942382812e+00,5.296120652928948402e-04
2.602602720260620117e+00,5.304621881805360317e-04
2.627627611160278320e+00,5.315293092280626297e-04
2.652652740478515625e+00,5.324094672687351704e-04
2.677677631378173828e+00,5.334360175766050816e-04
2.702702760696411133e+00,5.345633835531771183e-04
2.727727651596069336e+00,5.356697947718203068e-04
2.752752780914306641e+00,5.368907586671411991e-04
2.777777671813964844e+00,5.379757494665682316e-04
2.802802801132202148e+00,5.391616723500192165e-04
2.827827930450439453e+00,5.402733222581446171e-04
2.852852821350097656e+00,5.415969062596559525e-04
2.877877950668334961e+00,5.427362048067152500e-04
2.902902841567993164e+00,5.442335386760532856e-04
2.927927970886230469e+00,5.458132945932447910e-04
2.952952861785888672e+00,5.470694741234183311e-04
2.977977991104125977e+00,5.485842702910304070e-04
3.003003120422363281e+00,5.498626269400119781e-04
3.028028011322021484e+00,5.512375500984489918e-04
3.053053140640258789e+00,5.528726032935082912e-04
3.078078031539916992e+00,5.543124279938638210e-04
3.103103160858154297e+00,5.559593555517494678e-04
3.128128051757812500e+00,5.575354443863034248e-04
3.153153181076049805e+00,5.593036767095327377e-04
3.178178071975708008e+00,5.607760976999998093e-04
3.203203201293945312e+00,5.628201179206371307e-04
3.228228330612182617e+00,5.642961477860808372e-04
3.253253221511840820e+00,5.660495953634381294e-04
3.278278350830078125e+00,5.677245790138840675e-04
3.303303241729736328e+00,5.700450274161994457e-04
3.328328371047973633e+00,5.718283355236053467e-04
3.353353261947631836e+00,5.737324245274066925e-04
3.378378391265869141e+00,5.759306950494647026e-04
3.403403520584106445e+00,5.778761697001755238e-04
3.428428411483764648e+00,5.801132647320628166e-04
3.453453540802001953e+00,5.822674138471484184e-04
3.478478431701660156e+00,5.844985716976225376e-04
3.503503561019897461e+00,5.870630848221480846e-04
3.528528451919555664e+00,5.892553017474710941e-04
3.553553581237792969e+00,5.916598020121455193e-04
3.578578472137451172e+00,5.942392162978649139e-04
3.603603601455688477e+00,5.969383637420833111e-04
3.628628730773925781e+00,5.997415864840149879e-04
3.653653621673583984e+00,6.026256014592945576e-04
3.678678750991821289e+00,6.055468111298978329e-04
3.703703641891479492e+00,6.084471824578940868e-04
3.728728771209716797e+00,6.118351011537015438e-04
3.753753662109375000e+00,6.150742410682141781e-04
3.778778791427612305e+00,6.182990618981420994e-04
3.803803920745849609e+00,6.219840142875909805e-04
3.828828811645507812e+00,6.257912027649581432e-04
3.853853940963745117e+00,6.297548534348607063e-04
3.878878831863403320e+00,6.338594830594956875e-04
3.903903961181640625e+00,6.380330887623131275e-04
3.928928852081298828e+00,6.426075124181807041e-04
3.953953981399536133e+00,6.475481786765158176e-04
3.978978872299194336e+00,6.525848875753581524e-04
4.004004001617431641e+00,6.581243942491710186e-04
4.029028892517089844e+00,6.634269957430660725e-04
4.054054260253906250e+00,6.695801857858896255e-04
4.079079151153564453e+00,6.758244708180427551e-04
4.104104042053222656e+00,6.826115422882139683e-04
4.129128932952880859e+00,6.896416307426989079e-04
4.154154300689697266e+00,6.975756841711699963e-04
4.179179191589355469e+00,7.057395996525883675e-04
4.204204082489013672e+00,7.142245303839445114e-04
4.229229450225830078e+00,7.239551632665097713e-04
4.254254341125488281e+00,7.336956332437694073e-04
4.279279232025146484e+00,7.444968796335160732e-04
4.304304122924804688e+00,7.556016207672655582e-04
4.329329490661621094e+00,7.678787223994731903e-04
4.354354381561279297e+00,7.811466930434107780e-04
4.379379272460937500e+00,7.950525614432990551e-04
4.404404640197753906e+00,8.104517473839223385e-04
4.429429531097412109e+00,8.263284107670187950e-04
4.454454421997070312e+00,8.437964715994894505e-04
4.479479312896728516e+00,8.623167523182928562e-04
4.504504680633544922e+00,8.828376885503530502e-04
4.529529571533203125e+00,9.044878534041345119e-04
4.554554462432861328e+00,9.274194017052650452e-04
4.579579353332519531e+00,9.525651694275438786e-04
4.604604721069335938e+00,9.794255020096898079e-04
4.629629611968994141e+00,1.007964485324919224e-03
4.654654502868652344e+00,1.038645161315798759e-03
4.679679870605468750e+00,1.071190694347023964e-03
4.704704761505126953e+00,1.105567440390586853e-03
4.729729652404785156e+00,1.142877386882901192e-03
4.754754543304443359e+00,1.182109233923256397e-03
4.779779911041259766e+00,1.223480794578790665e-03
4.804804801940917969e+00,1.267133397050201893e-03
4.829829692840576172e+00,1.313044223934412003e-03
4.854855060577392578e+00,1.361377071589231491e-03
4.879879951477050781e+00,1.411567791365087032e-03
4.904904842376708984e+00,1.463369000703096390e-03
4.929929733276367188e+00,1.517141121439635754e-03
4.954955101013183594e+00,1.572072505950927734e-03
4.979979991912841797e+00,1.628293073736131191e-03
5.005004882812500000e+00,1.684812363237142563e-03
5.030030250549316406e+00,1.742644002661108971e-03
5.055055141448974609e+00,1.799647579900920391e-03
5.080080032348632812e+00,1.856099348515272141e-03
5.105104923248291016e+00,1.911644707433879375e-03
5.130130290985107422e+00,1.965531380847096443e-03
5.155155181884765625e+00,2.016878686845302582e-03
5.180180072784423828e+00,2.065741457045078278e-03
5.205205440521240234e+00,2.110475674271583557e-03
5.230230331420898438e+00,2.151287859305739403e-03
5.255255222320556641e+00,2.187493257224559784e-03
5.280280113220214844e+00,2.216774504631757736e-03
5.305305480957031250e+00,2.240906236693263054e-03
5.330330371856689453e+00,2.257655840367078781e-03
5.355355262756347656e+00,2.266288502141833305e-03
5.380380153656005859e+00,2.266434486955404282e-03
5.405405521392822266e+00,2.257828833535313606e-03
5.430430412292480469e+00,2.239751163870096207e-03
5.455455303192138672e+00,2.211661078035831451e-03
5.480480670928955078e+00,2.173908520489931107e-03
5.505505561828613281e+00,2.126093721017241478e-03
5.530530452728271484e+00,2.069321461021900177e-03
5.555555343627929688e+00,2.004471607506275177e-03
5.580580711364746094e+00,1.934105763211846352e-03
5.605605602264404297e+00,1.861773198470473289e-03
5.630630493164062500e+00,1.792286289855837822e-03
5.655655860900878906e+00,1.733861397951841354e-03
5.680680751800537109e+00,1.695836894214153290e-03
5.705705642700195312e+00,1.689825323410332203e-03
5.730730533599853516e+00,1.726110000163316727e-03
5.755755901336669922e+00,1.810389920137822628e-03
5.780780792236328125e+00,1.944289193488657475e-03
5.805805683135986328e+00,2.123031299561262131e-03
5.830831050872802734e+00,2.340622944757342339e-03
5.855855941772460938e+00,2.587872790172696114e-03
5.880880832672119141e+00,2.858705120161175728e-03
5.905905723571777344e+00,3.147681709378957748e-03
5.930931091308593750e+00,3.451499622315168381e-03
5.955955982208251953e+00,3.767553949728608131e-03
5.980980873107910156e+00,4.094654694199562073e-03
6.006006240844726562e+00,4.432985559105873108e-03
6.031031131744384766e+00,4.782757721841335297e-03
6.056056022644042969e+00,5.143994465470314026e-03
6.081080913543701172e+00,5.517047364264726639e-03
6.106106281280517578e+00,5.901263095438480377e-03
6.131131172180175781e+00,6.298617459833621979e-03
6.156156063079833984e+00,6.707230582833290100e-03
6.181180953979492188e+00,7.127533666789531708e-03
6.206206321716308594e+00,7.559682242572307587e-03
6.231231212615966797e+00,8.002857677638530731e-03
6.256256103515625000e+00,8.457310497760772705e-03
6.281281471252441406e+00,8.922941051423549652e-03
6.306306362152099609e+00,9.398755617439746857e-03
6.331331253051757812e+00,9.885733947157859802e-03
6.356356143951416016e+00,1.038266904652118683e-02
6.381381511688232422e+00,1.088983751833438873e-02
6.406406402587890625e+00,1.140702515840530396e-02
6.431431293487548828e+00,1.193414628505706787e-02
6.456456661224365234e+00,1.247035898268222809e-02
6.481481552124023438e+00,1.301559433341026306e-02
6.506506443023681641e+00,1.357018109411001205e-02
6.531531333923339844e+00,1.413333509117364883e-02
6.556556701660156250e+00,1.470444444566965103e-02
6.581581592559814453e+00,1.528442930430173874e-02
6.606606483459472656e+00,1.587158069014549255e-02
6.631631851196289062e+00,1.646626740694046021e-02
6.656656742095947266e+00,1.706811599433422089e-02
6.681681632995605469e+00,1.767740026116371155e-02
6.706706523895263672e+00,1.829335279762744904e-02
6.731731891632080078e+00,1.891566440463066101e-02
6.756756782531738281e+00,1.954403892159461975e-02
6.781781673431396484e+00,2.017858251929283142e-02
6.806807041168212891e+00,2.081927098333835602e-02
6.831831932067871094e+00,2.146551944315433502e-02
6.856856822967529297e+00,2.211856842041015625e-02
6.881881713867187500e+00,2.277570590376853943e-02
6.906907081604003906e+00,2.343876473605632782e-02
6.931931972503662109e+00,2.410769462585449219e-02
6.956956863403320312e+00,2.478168159723281860e-02
6.981981754302978516e+00,2.546025812625885010e-02
7.007007122039794922e+00,2.614425681531429291e-02
7.032032012939453125e+00,2.683323062956333160e-02
7.057056903839111328e+00,2.752610109746456146e-02
7.082082271575927734e+00,2.822437137365341187e-02
7.107107162475585938e+00,2.892653271555900574e-02
7.132132053375244141e+00,2.963313087821006775e-02
7.157156944274902344e+00,3.034425899386405945e-02
7.182182312011718750e+00,3.105874359607696533e-02
