"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
8.5448e-09,0,0,1,1,0.5,3.1225e-17,0.89968
8.5951e-09,0,0,1,1,0.5,3.1225e-17,0.9
1.0474e-08,0,0,1,1,0.5,3.1225e-17,0.91106
1.278e-08,0,0,1,1,0.5,3.1225e-17,0.92245
1.5524e-08,0,0,1,1,0.5,3.1225e-17,0.93384
1.8776e-08,0,0,1,1,0.5,3.1225e-17,0.94523
2.2616e-08,0,0,1,1,0.5,3.1225e-17,0.95661
2.7133e-08,0,0,1,1,0.5,3.1225e-17,0.968
3.2426e-08,0,0,1,1,0.5,3.1225e-17,0.97939
3.8608e-08,0,0,1,1,0.5,3.1225e-17,0.99078
4.4348e-08,0,0,1,1,0.5,3.1225e-17,1
4.58e-08,0,0,1,1,0.5,3.1225e-17,1.0022
5.4148e-08,0,0,1,1,0.5,3.1225e-17,1.0136
6.3803e-08,0,0,1,1,0.5,3.1225e-17,1.0249
7.4937e-08,0,0,1,1,0.5,3.1225e-17,1.0363
8.7739e-08,0,0,1,1,0.5,3.1225e-17,1.0477
1.0242e-07,0,0,1,1,0.5,3.1225e-17,1.0591
1.192e-07,0,0,1,1,0.5,3.1225e-17,1.0705
1.3834e-07,0,0,1,1,0.5,3.1225e-17,1.0819
1.6012e-07,0,0,1,1,0.5,3.1225e-17,1.0933
1.7433e-07,0,0,1,1,0.5,3.1225e-17,1.1
1.8481e-07,0,0,1,1,0.5,3.1225e-17,1.1047
2.1279e-07,0,0,1,1,0.5,3.1225e-17,1.116
2.4438e-07,0,0,1,1,0.5,3.1225e-17,1.1274
2.7999e-07,0,0,1,1,0.5,3.1225e-17,1.1388
3.2004e-07,0,0,1,1,0.5,3.1225e-17,1.1502
3.6498e-07,0,0,1,1,0.5,3.1225e-17,1.1616
4.1532e-07,0,0,1,1,0.5,3.1225e-17,1.173
4.7159e-07,0,0,1,1,0.5,3.1225e-17,1.1844
5.3438e-07,0,0,1,1,0.5,3.1225e-17,1.1958
5.5948e-07,0,0,1,1,0.5,3.1225e-17,1.2
6.0427e-07,0,0,1,1,0.5,3.1225e-17,1.2072
6.8201e-07,0,0,1,1,0.5,3.1225e-17,1.2185
7.683e-07,0,0,1,1,0.5,3.1225e-17,1.2299
8.6391e-07,0,0,1,1,0.5,3.1225e-17,1.2413
9.6969e-07,0,0,1,1,0.5,3.1225e-17,1.2527
1.0865e-06,0,0,1,1,0.5,3.1225e-17,1.2641
1.2154e-06,0,0,1,1,0.5,3.1225e-17,1.2755
1.3574e-06,0,0,1,1,0.5,3.1225e-17,1.2869
1.5135e-06,0,0,1,1,0.5,3.1225e-17,1.2983
1.5386e-06,0,0,1,1,0.5,3.1225e-17,1.3
1.6849e-06,0,0,1,1,0.5,3.1225e-17,1.3096
1.8729e-06,0,0,1,1,0.5,3.1225e-17,1.321
2.079e-06,0,0,1,1,0.5,3.1225e-17,1.3324
2.3045e-06,0,0,1,1,0.5,3.1225e-17,1.3438
2.5509e-06,0,0,1,1,0.5,3.1225e-17,1.3552
2.8199e-06,0,0,1,1,0.5,3.1225e-17,1.3666
3.1132e-06,0,0,1,1,0.5,3.1225e-17,1.378
3.4328e-06,0,0,1,1,0.5,3.1225e-17,1.3894
3.7564e-06,0,0,1,1,0.5,3.1225e-17,1.4
3.7803e-06,0,0,1,1,0.5,3.1225e-17,1.4008
4.1583e-06,0,0,1,1,0.5,3.1225e-17,1.4121
4.5688e-06,0,0,1,1,0.5,3.1225e-17,1.4235
5.0142e-06,0,0,1,1,0.5,3.1225e-17,1.4349
5.4971e-06,0,0,1,1,0.5,3.1225e-17,1.4463
6.0201e-06,0,0,1,1,0.5,3.1225e-17,1.4577
6.5862e-06,0,0,1,1,0.5,3.1225e-17,1.4691
7.1983e-06,0,0,1,1,0.5,3.1225e-17,1.4805
7.8597e-06,0,0,1,1,0.5,3.1225e-17,1.4919
8.3644e-06,0,0,1,1,0.5,3.1225e-17,1.5
8.5735e-06,0,0,1,1,0.5,3.1225e-17,1.5032
9.3441e-06,0,0,1,1,0.5,3.1225e-17,1.5146
1.0175e-05,0,0,1,1,0.5,3.1225e-17,1.526
1.107e-05,0,0,1,1,0.5,3.1225e-17,1.5374
1.2035e-05,0,0,1,1,0.5,3.1225e-17,1.5488
1.3072e-05,0,0,1,1,0.5,3.1225e-17,1.5602
1.4189e-05,0,0,1,1,0.5,3.1225e-17,1.5716
1.5389e-05,0,0,1,1,0.5,3.1225e-17,1.583
1.6679e-05,0,0,1,1,0.5,3.1225e-17,1.5944
1.7352e-05,0,0,1,1,0.5,3.1225e-17,1.6
1.8063e-05,0,0,1,1,0.5,3.1225e-17,1.6057
1.955e-05,0,0,1,1,0.5,3.1225e-17,1.6171
2.1145e-05,0,0,1,1,0.5,3.1225e-17,1.6285
2.2856e-05,0,0,1,1,0.5,3.1225e-17,1.6399
2.4691e-05,0,0,1,1,0.5,3.1225e-17,1.6513
2.6658e-05,0,0,1,1,0.5,3.1225e-17,1.6627
2.8765e-05,0,0,1,1,0.5,3.1225e-17,1.6741
3.1021e-05,0,0,1,1,0.5,3.1225e-17,1.6855
3.3438e-05,0,0,1,1,0.5,3.1225e-17,1.6969
3.4136e-05,0,0,1,1,0.5,3.1225e-17,1.7
3.6024e-05,0,0,1,1,0.5,3.1225e-17,1.7082
3.8792e-05,0,0,1,1,0.5,3.1225e-17,1.7196
4.1755e-05,0,0,1,1,0.5,3.1225e-17,1.731
4.4924e-05,0,0,1,1,0.5,3.1225e-17,1.7424
4.8314e-05,0,0,1,1,0.5,3.1225e-17,1.7538
5.1939e-05,0,0,1,1,0.5,3.1225e-17,1.7652
5.5816e-05,0,0,1,1,0.5,3.1225e-17,1.7766
5.9961e-05,0,0,1,1,0.5,3.1225e-17,1.788
6.4392e-05,0,0,1,1,0.5,3.1225e-17,1.7993
6.4656e-05,0,0,1,1,0.5,3.1225e-17,1.8
6.9412e-05,0,0,1,1,0.5,3.1225e-17,1.8114
7.4495e-05,0,0,1,1,0.5,3.1225e-17,1.8228
7.9929e-05,0,0,1,1,0.5,3.1225e-17,1.8342
8.5738e-05,0,0,1,1,0.5,3.1225e-17,1.8456
9.1947e-05,0,0,1,1,0.5,3.1225e-17,1.8569
9.8585e-05,0,0,1,1,0.5,3.1225e-17,1.8683
0.00010568,0,0,1,1,0.5,3.1225e-17,1.8797
0.00011327,0,0,1,1,0.5,3.1225e-17,1.8911
0.00011955,0,0,1,1,0.5,3.1225e-17,1.9
0.00012138,0,0,1,1,0.5,3.1225e-17,1.9025
0.00013005,0,0,1,1,0.5,3.1225e-17,1.9139
0.00013933,0,0,1,1,0.5,3.1225e-17,1.9253
0.00014926,0,0,1,1,0.5,3.1225e-17,1.9367
0.00015988,0,0,1,1,0.5,3.1225e-17,1.948
0.00017124,0,0,1,1,0.5,3.1225e-17,1.9594
0.0001834,0,0,1,1,0.5,3.1225e-17,1.9708
0.00019642,0,0,1,1,0.5,3.1225e-17,1.9822
0.00021036,0,0,1,1,0.5,3.1225e-17,1.9936
0.00021862,0,0,1,1,0.5,3.1225e-17,2
0.00022529,0,0,1,1,0.5,3.1225e-17,2.005
0.00024129,0,0,1,1,0.5,3.1225e-17,2.0164
0.00025843,0,0,1,1,0.5,3.1225e-17,2.0278
0.00027681,0,0,1,1,0.5,3.1225e-17,2.0392
0.00029652,0,0,1,1,0.5,3.1225e-17,2.0505
0.00031766,0,0,1,1,0.5,3.1225e-17,2.0619
0.00034034,0,0,1,1,0.5,3.1225e-17,2.0733
0.00036469,0,0,1,1,0.5,3.1225e-17,2.0847
0.00039083,0,0,1,1,0.5,3.1225e-17,2.0961
0.00040022,0,0,1,1,0.5,3.1225e-17,2.1
0.0004189,0,0,1,1,0.5,3.1225e-17,2.1075
0.00044908,0,0,1,1,0.5,3.1225e-17,2.1189
0.00048152,0,0,1,1,0.5,3.1225e-17,2.1303
0.00051641,0,0,1,1,0.5,3.1225e-17,2.1416
0.00055395,0,0,1,1,0.5,3.1225e-17,2.153
0.00059435,0,0,1,1,0.5,3.1225e-17,2.1644
0.00063785,0,0,1,1,0.5,3.1225e-17,2.1758
0.00068472,0,0,1,1,0.5,3.1225e-17,2.1872
0.00073523,0,0,1,1,0.5,3.1225e-17,2.1986
0.00074173,0,0,1,1,0.5,3.1225e-17,2.2
0.00078966,0,0,1,1,0.5,3.1225e-17,2.21
0.00084839,0,0,1,1,0.5,3.1225e-17,2.2214
0.00091178,0,0,1,1,0.5,3.1225e-17,2.2328
0.00098022,0,0,1,1,0.5,3.1225e-17,2.2441
0.0010541,0,0,1,1,0.5,3.1225e-17,2.2555
0.001134,0,0,1,1,0.5,3.1225e-17,2.2669
0.0012204,0,0,1,1,0.5,3.1225e-17,2.2783
0.0013137,0,0,1,1,0.5,3.1225e-17,2.2897
0.0014048,0,0,1,1,0.5,3.1225e-17,2.3
0.0014147,0,0,1,1,0.5,3.1225e-17,2.3011
0.0015241,0,0,1,1,0.5,3.1225e-17,2.3125
0.0016426,0,0,1,1,0.5,3.1225e-17,2.3239
0.001771,0,0,1,1,0.5,3.1225e-17,2.3352
0.0019101,0,0,1,1,0.5,3.1225e-17,2.3466
0.002061,0,0,1,1,0.5,3.1225e-17,2.358
0.0022247,0,0,1,1,0.5,3.1225e-17,2.3694
0.0024023,0,0,1,1,0.5,3.1225e-17,2.3808
0.0025952,0,0,1,1,0.5,3.1225e-17,2.3922
0.002737,0,0,1,1,0.5,3.1225e-17,2.4
0.0028046,0,0,1,1,0.5,3.1225e-17,2.4036
0.0030323,0,0,1,1,0.5,3.1225e-17,2.415
0.0032798,0,0,1,1,0.5,3.1225e-17,2.4264
0.0035489,0,0,1,1,0.5,3.1225e-17,2.4377
0.0038417,0,0,1,1,0.5,3.1225e-17,2.4491
0.0041603,0,0,1,1,0.5,3.1225e-17,2.4605
0.0045072,0,0,1,1,0.5,3.1225e-17,2.4719
0.0048849,0,0,1,1,0.5,3.1225e-17,2.4833
0.0052964,0,0,1,1,0.5,3.1225e-17,2.4947
0.0055007,0,0,1,1,0.5,3.1225e-17,2.5
0.0057445,0,0,1,1,0.5,3.1225e-17,2.5061
0.0062332,0,0,1,1,0.5,3.1225e-17,2.5175
0.006766,0,0,1,1,0.5,3.1225e-17,2.5288
0.007347,0,0,1,1,0.5,3.1225e-17,2.5402
0.0079808,0,0,1,1,0.5,3.1225e-17,2.5516
0.0086722,0,0,1,1,0.5,3.1225e-17,2.563
0.0094268,0,0,1,1,0.5,3.1225e-17,2.5744
0.01025,0,0,1,1,0.5,3.1225e-17,2.5858
0.011149,0,0,1,1,0.5,3.1225e-17,2.5972
0.011384,0,0,1,1,0.5,3.1225e-17,2.6
0.01213,0,0,1,1,0.5,3.1225e-17,2.6086
0.013202,0,0,1,1,0.5,3.1225e-17,2.62
0.014372,0,0,1,1,0.5,3.1225e-17,2.6313
0.015649,0,0,1,1,0.5,3.1225e-17,2.6427
0.017044,0,0,1,1,0.5,3.1225e-17,2.6541
0.018567,0,0,1,1,0.5,3.1225e-17,2.6655
0.02023,0,0,1,1,0.5,3.1225e-17,2.6769
0.022046,0,0,1,1,0.5,3.1225e-17,2.6883
0.024028,0,0,1,1,0.5,3.1225e-17,2.6997
0.024087,0,0,1,1,0.5,3.1225e-17,2.7
0.02619,0,0,1,1,0.5,3.1225e-17,2.7111
0.028549,0,0,1,1,0.5,3.1225e-17,2.7224
0.031123,0,0,1,1,0.5,3.1225e-17,2.7338
0.03393,0,0,1,1,0.5,3.1225e-17,2.7452
0.036988,0,0,1,1,0.5,3.1225e-17,2.7566
0.04032,0,0,1,1,0.5,3.1225e-17,2.768
0.043948,0,0,1,1,0.5,3.1225e-17,2.7794
0.047896,0,0,1,1,0.5,3.1225e-17,2.7908
0.051342,0,0,1,1,0.5,3.1225e-17,2.8
0.052185,0,0,1,1,0.5,3.1225e-17,2.8022
0.056848,0,0,1,1,0.5,3.1225e-17,2.8136
0.061909,0,0,1,1,0.5,3.1225e-17,2.8249
0.067397,0,0,1,1,0.5,3.1225e-17,2.8363
0.073342,0,0,1,1,0.5,3.1225e-17,2.8477
0.079773,0,0,1,1,0.5,3.1225e-17,2.8591
0.086722,0,0,1,1,0.5,3.1225e-17,2.8705
0.094218,0,0,1,1,0.5,3.1225e-17,2.8819
0.10229,0,0,1,1,0.5,3.1225e-17,2.8933
0.10734,0,0,1,1,0.5,3.1225e-17,2.9
0.11097,0,0,1,1,0.5,3.1225e-17,2.9047
0.12029,0,0,1,1,0.5,3.1225e-17,2.916
0.13027,0,0,1,1,0.5,3.1225e-17,2.9274
0.14094,0,0,1,1,0.5,3.1225e-17,2.9388
0.15231,0,0,1,1,0.5,3.1225e-17,2.9502
0.16441,0,0,1,1,0.5,3.1225e-17,2.9616
0.17724,0,0,1,1,0.5,3.1225e-17,2.973
0.19081,0,0,1,1,0.5,3.1225e-17,2.9844
0.20512,0,0,1,1,0.5,3.1225e-17,2.9958
0.21063,0,0,1,1,0.5,3.1225e-17,3
0.22016,0,0,1,1,0.5,3.1225e-17,3.0072
0.23592,0,0,1,1,0.5,3.1225e-17,3.0185
0.25238,0,0,1,1,0.5,3.1225e-17,3.0299
0.2695,0,0,1,1,0.5,3.1225e-17,3.0413
0.28724,0,0,1,1,0.5,3.1225e-17,3.0527
0.30555,0,0,1,1,0.5,3.1225e-17,3.0641
0.32437,0,0,1,1,0.5,3.1225e-17,3.0755
0.34365,0,0,1,1,0.5,3.1225e-17,3.0869
0.3633,0,0,1,1,0.5,3.1225e-17,3.0983
0.36632,0,0,1,1,0.5,3.1225e-17,3.1
0.38324,0,0,1,1,0.5,3.1225e-17,3.1096
0.40341,0,0,1,1,0.5,3.1225e-17,3.121
0.42371,0,0,1,1,0.5,3.1225e-17,3.1324
0.44405,0,0,1,1,0.5,3.1225e-17,3.1438
0.46436,0,0,1,1,0.5,3.1225e-17,3.1552
0.48453,0,0,1,1,0.5,3.1225e-17,3.1666
0.5045,0,0,1,1,0.5,3.1225e-17,3.178
0.52417,0,0,1,1,0.5,3.1225e-17,3.1894
0.54222,0,0,1,1,0.5,3.1225e-17,3.2
0.54348,0,0,1,1,0.5,3.1225e-17,3.2008
0.56237,0,0,1,1,0.5,3.1225e-17,3.2121
0.58078,0,0,1,1,0.5,3.1225e-17,3.2235
0.59865,0,0,1,1,0.5,3.1225e-17,3.2349
0.61595,0,0,1,1,0.5,3.1225e-17,3.2463
0.63263,0,0,1,1,0.5,3.1225e-17,3.2577
0.64868,0,0,1,1,0.5,3.1225e-17,3.2691
0.66408,0,0,1,1,0.5,3.1225e-17,3.2805
0.6788,0,0,1,1,0.5,3.1225e-17,3.2919
0.68892,0,0,1,1,0.5,3.1225e-17,3.3
0.69285,0,0,1,1,0.5,3.1225e-17,3.3032
0.70624,0,0,1,1,0.5,3.1225e-17,3.3146
0.71897,0,0,1,1,0.5,3.1225e-17,3.326
0.73105,0,0,1,1,0.5,3.1225e-17,3.3374
0.7425,0,0,1,1,0.5,3.1225e-17,3.3488
0.75333,0,0,1,1,0.5,3.1225e-17,3.3602
0.76356,0,0,1,1,0.5,3.1225e-17,3.3716
0.77323,0,0,1,1,0.5,3.1225e-17,3.383
0.78235,0,0,1,1,0.5,3.1225e-17,3.3944
0.78667,0,0,1,1,0.5,3.1225e-17,3.4
0.79094,0,0,1,1,0.5,3.1225e-17,3.4057
0.79905,0,0,1,1,0.5,3.1225e-17,3.4171
0.80669,0,0,1,1,0.5,3.1225e-17,3.4285
0.81388,0,0,1,1,0.5,3.1225e-17,3.4399
0.82066,0,0,1,1,0.5,3.1225e-17,3.4513
0.82704,0,0,1,1,0.5,3.1225e-17,3.4627
0.83306,0,0,1,1,0.5,3.1225e-17,3.4741
0.83874,0,0,1,1,0.5,3.1225e-17,3.4855
0.84409,0,0,1,1,0.5,3.1225e-17,3.4969
0.84552,0,0,1,1,0.5,3.1225e-17,3.5
0.84914,0,0,1,1,0.5,3.1225e-17,3.5082
0.85391,0,0,1,1,0.5,3.1225e-17,3.5196
0.85842,0,0,1,1,0.5,3.1225e-17,3.531
0.86268,0,0,1,1,0.5,3.1225e-17,3.5424
0.86672,0,0,1,1,0.5,3.1225e-17,3.5538
0.87054,0,0,1,1,0.5,3.1225e-17,3.5652
0.87417,0,0,1,1,0.5,3.1225e-17,3.5766
0.87761,0,0,1,1,0.5,3.1225e-17,3.588
0.88089,0,0,1,1,0.5,3.1225e-17,3.5993
0.88107,0,0,1,1,0.5,3.1225e-17,3.6
0.884,0,0,1,1,0.5,3.1225e-17,3.6107
0.88697,0,0,1,1,0.5,3.1225e-17,3.6221
0.8898,0,0,1,1,0.5,3.1225e-17,3.6335
0.8925,0,0,1,1,0.5,3.1225e-17,3.6449
0.89509,0,0,1,1,0.5,3.1225e-17,3.6563
0.89756,0,0,1,1,0.5,3.1225e-17,3.6677
0.89993,0,0,1,1,0.5,3.1225e-17,3.6791
0.9022,0,0,1,1,0.5,3.1225e-17,3.6905
0.90404,0,0,1,1,0.5,3.1225e-17,3.7
0.90438,0,0,1,1,0.5,3.1225e-17,3.7018
0.90648,0,0,1,1,0.5,3.1225e-17,3.7132
0.9085,0,0,1,1,0.5,3.1225e-17,3.7246
0.91044,0,0,1,1,0.5,3.1225e-17,3.736
0.91232,0,0,1,1,0.5,3.1225e-17,3.7474
0.91413,0,0,1,1,0.5,3.1225e-17,3.7588
0.91588,0,0,1,1,0.5,3.1225e-17,3.7702
0.91758,0,0,1,1,0.5,3.1225e-17,3.7816
0.91922,0,0,1,1,0.5,3.1225e-17,3.7929
0.92021,0,0,1,1,0.5,3.1225e-17,3.8
0.9208,0,0,1,1,0.5,3.1225e-17,3.8043
0.92235,0,0,1,1,0.5,3.1225e-17,3.8157
0.92384,0,0,1,1,0.5,3.1225e-17,3.8271
0.9253,0,0,1,1,0.5,3.1225e-17,3.8385
0.92671,0,0,1,1,0.5,3.1225e-17,3.8499
0.92809,0,0,1,1,0.5,3.1225e-17,3.8613
0.92943,0,0,1,1,0.5,3.1225e-17,3.8727
0.93073,0,0,1,1,0.5,3.1225e-17,3.884
0.932,0,0,1,1,0.5,3.1225e-17,3.8954
0.9325,0,0,1,1,0.5,3.1225e-17,3.9
0.93324,0,0,1,1,0.5,3.1225e-17,3.9068
0.93446,0,0,1,1,0.5,3.1225e-17,3.9182
0.93564,0,0,1,1,0.5,3.1225e-17,3.9296
0.9368,0,0,1,1,0.5,3.1225e-17,3.941
0.93793,0,0,1,1,0.5,3.1225e-17,3.9524
0.93903,0,0,1,1,0.5,3.1225e-17,3.9638
0.94012,0,0,1,1,0.5,3.1225e-17,3.9752
0.94118,0,0,1,1,0.5,3.1225e-17,3.9865
0.94222,0,0,1,1,0.5,3.1225e-17,3.9979
0.9424,0,0,1,1,0.5,3.1225e-17,4
0.94323,0,0,1,1,0.5,3.1225e-17,4.0093
0.94423,0,0,1,1,0.5,3.1225e-17,4.0207
0.94521,0,0,1,1,0.5,3.1225e-17,4.0321
0.94617,0,0,1,1,0.5,3.1225e-17,4.0435
0.94711,0,0,1,1,0.5,3.1225e-17,4.0549
0.94804,0,0,1,1,0.5,3.1225e-17,4.0663
0.94894,0,0,1,1,0.5,3.1225e-17,4.0776
0.94983,0,0,1,1,0.5,3.1225e-17,4.089
0.95068,0,0,1,1,0.5,3.1225e-17,4.1
0.95071,0,0,1,1,0.5,3.1225e-17,4.1004
0.95157,0,0,1,1,0.5,3.1225e-17,4.1118
0.95242,0,0,1,1,0.5,3.1225e-17,4.1232
0.95325,0,0,1,1,0.5,3.1225e-17,4.1346
0.95406,0,0,1,1,0.5,3.1225e-17,4.146
0.95487,0,0,1,1,0.5,3.1225e-17,4.1574
0.95566,0,0,1,1,0.5,3.1225e-17,4.1688
0.95644,0,0,1,1,0.5,3.1225e-17,4.1801
0.9572,0,0,1,1,0.5,3.1225e-17,4.1915
0.95777,0,0,1,1,0.5,3.1225e-17,4.2
0.95796,0,0,1,1,0.5,3.1225e-17,4.2029
0.9587,0,0,1,1,0.5,3.1225e-17,4.2143
0.95943,0,0,1,1,0.5,3.1225e-17,4.2257
0.96015,0,0,1,1,0.5,3.1225e-17,4.2371
0.96086,0,0,1,1,0.5,3.1225e-17,4.2485
0.96155,0,0,1,1,0.5,3.1225e-17,4.2599
0.96224,0,0,1,1,0.5,3.1225e-17,4.2712
0.96292,0,0,1,1,0.5,3.1225e-17,4.2826
0.96358,0,0,1,1,0.5,3.1225e-17,4.294
0.96393,0,0,1,1,0.5,3.1225e-17,4.3
0.96424,0,0,1,1,0.5,3.1225e-17,4.3054
0.96489,0,0,1,1,0.5,3.1225e-17,4.3168
0.96553,0,0,1,1,0.5,3.1225e-17,4.3282
0.96616,0,0,1,1,0.5,3.1225e-17,4.3396
0.96678,0,0,1,1,0.5,3.1225e-17,4.351
0.96739,0,0,1,1,0.5,3.1225e-17,4.3624
0.96799,0,0,1,1,0.5,3.1225e-17,4.3737
0.96858,0,0,1,1,0.5,3.1225e-17,4.3851
0.96917,0,0,1,1,0.5,3.1225e-17,4.3965
0.96935,0,0,1,1,0.5,3.1225e-17,4.4
0.96975,0,0,1,1,0.5,3.1225e-17,4.4079
0.97032,0,0,1,1,0.5,3.1225e-17,4.4193
0.97088,0,0,1,1,0.5,3.1225e-17,4.4307
0.97143,0,0,1,1,0.5,3.1225e-17,4.4421
0.97198,0,0,1,1,0.5,3.1225e-17,4.4535
0.97252,0,0,1,1,0.5,3.1225e-17,4.4648
0.97305,0,0,1,1,0.5,3.1225e-17,4.4762
0.97358,0,0,1,1,0.5,3.1225e-17,4.4876
0.9741,0,0,1,1,0.5,3.1225e-17,4.499
0.97414,0,0,1,1,0.5,3.1225e-17,4.5
0.97461,0,0,1,1,0.5,3.1225e-17,4.5104
0.97511,0,0,1,1,0.5,3.1225e-17,4.5218
0.97561,0,0,1,1,0.5,3.1225e-17,4.5332
