"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
-1.197e-09,0,0,1,1,0.5,3.1225e-17,1.5131
-1.1047e-09,0,0,1,1,0.5,3.1225e-17,1.5245
-1.8257e-09,0,0,1,1,0.5,3.1225e-17,1.5359
-2.0303e-09,0,0,1,1,0.5,3.1225e-17,1.5473
-1.1687e-09,0,0,1,1,0.5,3.1225e-17,1.5587
-7.7917e-10,0,0,1,1,0.5,3.1225e-17,1.57
-1.7451e-09,0,0,1,1,0.5,3.1225e-17,1.5814
-2.2951e-09,0,0,1,1,0.5,3.1225e-17,1.5928
-1.7008e-09,0,0,1,1,0.5,3.1225e-17,1.6
-1.1671e-09,0,0,1,1,0.5,3.1225e-17,1.6041
-3.6338e-10,0,0,1,1,0.5,3.1225e-17,1.6155
-1.6533e-09,0,0,1,1,0.5,3.1225e-17,1.6269
-2.6746e-09,0,0,1,1,0.5,3.1225e-17,1.6383
-1.1221e-09,0,0,1,1,0.5,3.1225e-17,1.6497
1.9597e-10,0,0,1,1,0.5,3.1225e-17,1.661
-1.647e-09,0,0,1,1,0.5,3.1225e-17,1.6724
-3.2365e-09,0,0,1,1,0.5,3.1225e-17,1.6838
-9.4122e-10,0,0,1,1,0.5,3.1225e-17,1.6952
3.405e-10,0,0,1,1,0.5,3.1225e-17,1.7
9.9042e-10,0,0,1,1,0.5,3.1225e-17,1.7065
-1.8244e-09,0,0,1,1,0.5,3.1225e-17,1.7179
-4.0782e-09,0,0,1,1,0.5,3.1225e-17,1.7293
-4.5875e-10,0,0,1,1,0.5,3.1225e-17,1.7407
2.0927e-09,0,0,1,1,0.5,3.1225e-17,1.752
-2.5466e-09,0,0,1,1,0.5,3.1225e-17,1.7634
-5.231e-09,0,0,1,1,0.5,3.1225e-17,1.7748
8.1439e-10,0,0,1,1,0.5,3.1225e-17,1.7862
3.4584e-09,0,0,1,1,0.5,3.1225e-17,1.7976
2.413e-09,0,0,1,1,0.5,3.1225e-17,1.8
-4.2582e-09,0,0,1,1,0.5,3.1225e-17,1.8089
-6.5496e-09,0,0,1,1,0.5,3.1225e-17,1.8203
3.4529e-09,0,0,1,1,0.5,3.1225e-17,1.8317
4.7061e-09,0,0,1,1,0.5,3.1225e-17,1.8431
-7.9315e-09,0,0,1,1,0.5,3.1225e-17,1.8544
-7.1248e-09,0,0,1,1,0.5,3.1225e-17,1.8658
8.5186e-09,0,0,1,1,0.5,3.1225e-17,1.8772
4.3079e-09,0,0,1,1,0.5,3.1225e-17,1.8886
-1.431e-08,0,0,1,1,0.5,3.1225e-17,1.9
-1.4315e-08,0,0,1,1,0.5,3.1225e-17,1.9
-4.9941e-09,0,0,1,1,0.5,3.1225e-17,1.9113
1.6282e-08,0,0,1,1,0.5,3.1225e-17,1.9227
-5.692e-10,0,0,1,1,0.5,3.1225e-17,1.9341
-2.2895e-08,0,0,1,1,0.5,3.1225e-17,1.9454
4.3657e-09,0,0,1,1,0.5,3.1225e-17,1.9568
2.4878e-08,0,0,1,1,0.5,3.1225e-17,1.9682
-1.5419e-08,0,0,1,1,0.5,3.1225e-17,1.9796
-2.9171e-08,0,0,1,1,0.5,3.1225e-17,1.991
1.4076e-08,0,0,1,1,0.5,3.1225e-17,2
2.5564e-08,0,0,1,1,0.5,3.1225e-17,2.0023
2.6333e-08,0,0,1,1,0.5,3.1225e-17,2.0137
-4.3581e-08,0,0,1,1,0.5,3.1225e-17,2.0251
-2.0777e-08,0,0,1,1,0.5,3.1225e-17,2.0364
6.0029e-08,0,0,1,1,0.5,3.1225e-17,2.0478
2.1047e-09,0,0,1,1,0.5,3.1225e-17,2.0592
-7.9313e-08,0,0,1,1,0.5,3.1225e-17,2.0706
2.5202e-08,0,0,1,1,0.5,3.1225e-17,2.082
8.8585e-08,0,0,1,1,0.5,3.1225e-17,2.0934
7.9183e-09,0,0,1,1,0.5,3.1225e-17,2.1
-6.8224e-08,0,0,1,1,0.5,3.1225e-17,2.1047
-8.8049e-08,0,0,1,1,0.5,3.1225e-17,2.1161
1.2149e-07,0,0,1,1,0.5,3.1225e-17,2.1274
5.8281e-08,0,0,1,1,0.5,3.1225e-17,2.1388
-1.8282e-07,0,0,1,1,0.5,3.1225e-17,2.1502
4.4521e-09,0,0,1,1,0.5,3.1225e-17,2.1616
2.2987e-07,0,0,1,1,0.5,3.1225e-17,2.173
-1.1384e-07,0,0,1,1,0.5,3.1225e-17,2.1844
-2.4348e-07,0,0,1,1,0.5,3.1225e-17,2.1958
-8.376e-08,0,0,1,1,0.5,3.1225e-17,2.2
2.5629e-07,0,0,1,1,0.5,3.1225e-17,2.2071
1.8972e-07,0,0,1,1,0.5,3.1225e-17,2.2184
-4.2558e-07,0,0,1,1,0.5,3.1225e-17,2.2298
-3.2254e-08,0,0,1,1,0.5,3.1225e-17,2.2412
5.6319e-07,0,0,1,1,0.5,3.1225e-17,2.2526
-2.5249e-07,0,0,1,1,0.5,3.1225e-17,2.264
-5.964e-07,0,0,1,1,0.5,3.1225e-17,2.2754
6.4299e-07,0,0,1,1,0.5,3.1225e-17,2.2868
4.2088e-07,0,0,1,1,0.5,3.1225e-17,2.2982
1.595e-07,0,0,1,1,0.5,3.1225e-17,2.3
-1.0602e-06,0,0,1,1,0.5,3.1225e-17,2.3095
2.6175e-08,0,0,1,1,0.5,3.1225e-17,2.3208
1.3591e-06,0,0,1,1,0.5,3.1225e-17,2.3322
-8.1468e-07,0,0,1,1,0.5,3.1225e-17,2.3436
-1.2968e-06,0,0,1,1,0.5,3.1225e-17,2.355
1.8185e-06,0,0,1,1,0.5,3.1225e-17,2.3664
6.0546e-07,0,0,1,1,0.5,3.1225e-17,2.3778
-2.7326e-06,0,0,1,1,0.5,3.1225e-17,2.3892
5.9531e-07,0,0,1,1,0.5,3.1225e-17,2.4
8.2303e-07,0,0,1,1,0.5,3.1225e-17,2.4005
3.0542e-06,0,0,1,1,0.5,3.1225e-17,2.4118
-2.9841e-06,0,0,1,1,0.5,3.1225e-17,2.4232
-2.1222e-06,0,0,1,1,0.5,3.1225e-17,2.4346
5.2482e-06,0,0,1,1,0.5,3.1225e-17,2.446
-5.9767e-07,0,0,1,1,0.5,3.1225e-17,2.4574
-6.4739e-06,0,0,1,1,0.5,3.1225e-17,2.4688
5.058e-06,0,0,1,1,0.5,3.1225e-17,2.4802
5.1475e-06,0,0,1,1,0.5,3.1225e-17,2.4916
-7.2372e-06,0,0,1,1,0.5,3.1225e-17,2.5
-1.0045e-05,0,0,1,1,0.5,3.1225e-17,2.5028
-1.8433e-07,0,0,1,1,0.5,3.1225e-17,2.5142
1.3289e-05,0,0,1,1,0.5,3.1225e-17,2.5256
-8.9308e-06,0,0,1,1,0.5,3.1225e-17,2.537
-1.1228e-05,0,0,1,1,0.5,3.1225e-17,2.5484
1.979e-05,0,0,1,1,0.5,3.1225e-17,2.5598
9.2615e-07,0,0,1,1,0.5,3.1225e-17,2.5712
-2.678e-05,0,0,1,1,0.5,3.1225e-17,2.5826
1.7883e-05,0,0,1,1,0.5,3.1225e-17,2.594
3.4584e-05,0,0,1,1,0.5,3.1225e-17,2.6
2.2552e-05,0,0,1,1,0.5,3.1225e-17,2.6052
-3.9872e-05,0,0,1,1,0.5,3.1225e-17,2.6166
-4.8393e-07,0,0,1,1,0.5,3.1225e-17,2.628
5.3677e-05,0,0,1,1,0.5,3.1225e-17,2.6394
-3.8602e-05,0,0,1,1,0.5,3.1225e-17,2.6508
-4.094e-05,0,0,1,1,0.5,3.1225e-17,2.6622
8.2901e-05,0,0,1,1,0.5,3.1225e-17,2.6736
-1.0108e-05,0,0,1,1,0.5,3.1225e-17,2.685
-0.00010503,0,0,1,1,0.5,3.1225e-17,2.6963
-5.967e-05,0,0,1,1,0.5,3.1225e-17,2.7
8.9835e-05,0,0,1,1,0.5,3.1225e-17,2.7076
6.7965e-05,0,0,1,1,0.5,3.1225e-17,2.719
-0.00017226,0,0,1,1,0.5,3.1225e-17,2.7304
5.235e-05,0,0,1,1,0.5,3.1225e-17,2.7418
0.00019903,0,0,1,1,0.5,3.1225e-17,2.7532
-0.00021615,0,0,1,1,0.5,3.1225e-17,2.7646
-7.354e-05,0,0,1,1,0.5,3.1225e-17,2.776
0.0003938,0,0,1,1,0.5,3.1225e-17,2.7874
-1.9052e-05,0,0,1,1,0.5,3.1225e-17,2.7987
-6.4602e-05,0,0,1,1,0.5,3.1225e-17,2.8
0.00043881,0,0,1,1,0.5,3.1225e-17,2.81
0.0039611,0,0,1,1,0.5,3.1225e-17,2.8214
0.015137,0,0,1,1,0.5,3.1225e-17,2.8328
0.063635,0,0,1,1,0.5,3.1225e-17,2.8442
0.23886,0,0,1,1,0.5,3.1225e-17,2.8556
0.60048,0,0,1,1,0.5,3.1225e-17,2.867
0.90339,0,0,1,1,0.5,3.1225e-17,2.8784
1.0168,0,0,1,1,0.5,3.1225e-17,2.8897
1.0464,0,0,1,1,0.5,3.1225e-17,2.9
1.0478,0,0,1,1,0.5,3.1225e-17,2.901
1.0568,0,0,1,1,0.5,3.1225e-17,2.9124
1.0603,0,0,1,1,0.5,3.1225e-17,2.9238
1.0628,0,0,1,1,0.5,3.1225e-17,2.9352
1.0652,0,0,1,1,0.5,3.1225e-17,2.9466
1.0673,0,0,1,1,0.5,3.1225e-17,2.958
1.0694,0,0,1,1,0.5,3.1225e-17,2.9694
1.0716,0,0,1,1,0.5,3.1225e-17,2.9807
1.0737,0,0,1,1,0.5,3.1225e-17,2.9921
1.0752,0,0,1,1,0.5,3.1225e-17,3
1.0758,0,0,1,1,0.5,3.1225e-17,3.0034
1.0779,0,0,1,1,0.5,3.1225e-17,3.0148
1.0799,0,0,1,1,0.5,3.1225e-17,3.0262
1.0819,0,0,1,1,0.5,3.1225e-17,3.0376
1.0839,0,0,1,1,0.5,3.1225e-17,3.049
1.0858,0,0,1,1,0.5,3.1225e-17,3.0604
1.0877,0,0,1,1,0.5,3.1225e-17,3.0718
1.0896,0,0,1,1,0.5,3.1225e-17,3.0831
1.0915,0,0,1,1,0.5,3.1225e-17,3.0945
1.0923,0,0,1,1,0.5,3.1225e-17,3.1
1.0933,0,0,1,1,0.5,3.1225e-17,3.1058
1.0951,0,0,1,1,0.5,3.1225e-17,3.1172
1.0968,0,0,1,1,0.5,3.1225e-17,3.1286
1.0986,0,0,1,1,0.5,3.1225e-17,3.14
1.1003,0,0,1,1,0.5,3.1225e-17,3.1514
1.102,0,0,1,1,0.5,3.1225e-17,3.1628
1.1037,0,0,1,1,0.5,3.1225e-17,3.1741
1.1053,0,0,1,1,0.5,3.1225e-17,3.1855
1.1069,0,0,1,1,0.5,3.1225e-17,3.1969
1.1074,0,0,1,1,0.5,3.1225e-17,3.2
1.1085,0,0,1,1,0.5,3.1225e-17,3.2082
1.1101,0,0,1,1,0.5,3.1225e-17,3.2196
1.1116,0,0,1,1,0.5,3.1225e-17,3.231
1.1132,0,0,1,1,0.5,3.1225e-17,3.2424
1.1147,0,0,1,1,0.5,3.1225e-17,3.2538
1.1162,0,0,1,1,0.5,3.1225e-17,3.2651
1.1176,0,0,1,1,0.5,3.1225e-17,3.2765
1.1191,0,0,1,1,0.5,3.1225e-17,3.2879
1.1205,0,0,1,1,0.5,3.1225e-17,3.2993
1.1206,0,0,1,1,0.5,3.1225e-17,3.3
1.1219,0,0,1,1,0.5,3.1225e-17,3.3106
1.1233,0,0,1,1,0.5,3.1225e-17,3.322
1.1246,0,0,1,1,0.5,3.1225e-17,3.3334
1.126,0,0,1,1,0.5,3.1225e-17,3.3448
1.1273,0,0,1,1,0.5,3.1225e-17,3.3561
1.1286,0,0,1,1,0.5,3.1225e-17,3.3675
1.1299,0,0,1,1,0.5,3.1225e-17,3.3789
1.1312,0,0,1,1,0.5,3.1225e-17,3.3903
1.1323,0,0,1,1,0.5,3.1225e-17,3.4
1.1324,0,0,1,1,0.5,3.1225e-17,3.4016
1.1337,0,0,1,1,0.5,3.1225e-17,3.413
1.1349,0,0,1,1,0.5,3.1225e-17,3.4244
1.1361,0,0,1,1,0.5,3.1225e-17,3.4358
1.1373,0,0,1,1,0.5,3.1225e-17,3.4472
1.1385,0,0,1,1,0.5,3.1225e-17,3.4585
1.1396,0,0,1,1,0.5,3.1225e-17,3.4699
1.1408,0,0,1,1,0.5,3.1225e-17,3.4813
1.1419,0,0,1,1,0.5,3.1225e-17,3.4927
1.1426,0,0,1,1,0.5,3.1225e-17,3.5
1.143,0,0,1,1,0.5,3.1225e-17,3.504
1.1441,0,0,1,1,0.5,3.1225e-17,3.5154
1.1452,0,0,1,1,0.5,3.1225e-17,3.5268
1.1463,0,0,1,1,0.5,3.1225e-17,3.5382
1.1473,0,0,1,1,0.5,3.1225e-17,3.5495
1.1484,0,0,1,1,0.5,3.1225e-17,3.5609
1.1494,0,0,1,1,0.5,3.1225e-17,3.5723
1.1504,0,0,1,1,0.5,3.1225e-17,3.5837
1.1514,0,0,1,1,0.5,3.1225e-17,3.5951
1.1518,0,0,1,1,0.5,3.1225e-17,3.6
1.1524,0,0,1,1,0.5,3.1225e-17,3.6064
1.1534,0,0,1,1,0.5,3.1225e-17,3.6178
1.1543,0,0,1,1,0.5,3.1225e-17,3.6292
1.1553,0,0,1,1,0.5,3.1225e-17,3.6405
1.1562,0,0,1,1,0.5,3.1225e-17,3.6519
1.1571,0,0,1,1,0.5,3.1225e-17,3.6633
1.1581,0,0,1,1,0.5,3.1225e-17,3.6747
1.159,0,0,1,1,0.5,3.1225e-17,3.6861
1.1599,0,0,1,1,0.5,3.1225e-17,3.6975
1.1601,0,0,1,1,0.5,3.1225e-17,3.7
1.1607,0,0,1,1,0.5,3.1225e-17,3.7088
1.1616,0,0,1,1,0.5,3.1225e-17,3.7202
1.1625,0,0,1,1,0.5,3.1225e-17,3.7315
1.1633,0,0,1,1,0.5,3.1225e-17,3.7429
1.1641,0,0,1,1,0.5,3.1225e-17,3.7543
1.165,0,0,1,1,0.5,3.1225e-17,3.7657
1.1658,0,0,1,1,0.5,3.1225e-17,3.7771
1.1666,0,0,1,1,0.5,3.1225e-17,3.7885
1.1674,0,0,1,1,0.5,3.1225e-17,3.7999
1.1674,0,0,1,1,0.5,3.1225e-17,3.8
1.1682,0,0,1,1,0.5,3.1225e-17,3.8112
1.1689,0,0,1,1,0.5,3.1225e-17,3.8226
1.1697,0,0,1,1,0.5,3.1225e-17,3.8339
1.1705,0,0,1,1,0.5,3.1225e-17,3.8453
1.1712,0,0,1,1,0.5,3.1225e-17,3.8567
1.172,0,0,1,1,0.5,3.1225e-17,3.8681
1.1727,0,0,1,1,0.5,3.1225e-17,3.8795
1.1734,0,0,1,1,0.5,3.1225e-17,3.8909
1.174,0,0,1,1,0.5,3.1225e-17,3.9
1.1741,0,0,1,1,0.5,3.1225e-17,3.9022
1.1748,0,0,1,1,0.5,3.1225e-17,3.9136
1.1755,0,0,1,1,0.5,3.1225e-17,3.9249
1.1762,0,0,1,1,0.5,3.1225e-17,3.9363
1.1769,0,0,1,1,0.5,3.1225e-17,3.9477
1.1775,0,0,1,1,0.5,3.1225e-17,3.9591
1.1782,0,0,1,1,0.5,3.1225e-17,3.9705
1.1788,0,0,1,1,0.5,3.1225e-17,3.9819
1.1795,0,0,1,1,0.5,3.1225e-17,3.9933
1.1799,0,0,1,1,0.5,3.1225e-17,4
1.1801,0,0,1,1,0.5,3.1225e-17,4.0046
1.1807,0,0,1,1,0.5,3.1225e-17,4.0159
1.1814,0,0,1,1,0.5,3.1225e-17,4.0273
1.182,0,0,1,1,0.5,3.1225e-17,4.0387
1.1826,0,0,1,1,0.5,3.1225e-17,4.0501
1.1832,0,0,1,1,0.5,3.1225e-17,4.0615
1.1838,0,0,1,1,0.5,3.1225e-17,4.0729
1.1843,0,0,1,1,0.5,3.1225e-17,4.0843
1.1849,0,0,1,1,0.5,3.1225e-17,4.0957
1.1851,0,0,1,1,0.5,3.1225e-17,4.1
1.1855,0,0,1,1,0.5,3.1225e-17,4.1069
1.186,0,0,1,1,0.5,3.1225e-17,4.1183
1.1866,0,0,1,1,0.5,3.1225e-17,4.1297
1.1871,0,0,1,1,0.5,3.1225e-17,4.1411
1.1877,0,0,1,1,0.5,3.1225e-17,4.1525
1.1882,0,0,1,1,0.5,3.1225e-17,4.1639
1.1887,0,0,1,1,0.5,3.1225e-17,4.1753
1.1893,0,0,1,1,0.5,3.1225e-17,4.1867
1.1898,0,0,1,1,0.5,3.1225e-17,4.1981
1.1899,0,0,1,1,0.5,3.1225e-17,4.2
1.1903,0,0,1,1,0.5,3.1225e-17,4.2093
1.1908,0,0,1,1,0.5,3.1225e-17,4.2207
1.1913,0,0,1,1,0.5,3.1225e-17,4.2321
1.1918,0,0,1,1,0.5,3.1225e-17,4.2435
1.1923,0,0,1,1,0.5,3.1225e-17,4.2549
1.1927,0,0,1,1,0.5,3.1225e-17,4.2663
1.1932,0,0,1,1,0.5,3.1225e-17,4.2777
1.1937,0,0,1,1,0.5,3.1225e-17,4.2891
1.1941,0,0,1,1,0.5,3.1225e-17,4.3
1.1941,0,0,1,1,0.5,3.1225e-17,4.3003
1.1946,0,0,1,1,0.5,3.1225e-17,4.3117
1.1951,0,0,1,1,0.5,3.1225e-17,4.3231
1.1955,0,0,1,1,0.5,3.1225e-17,4.3345
1.1959,0,0,1,1,0.5,3.1225e-17,4.3459
1.1964,0,0,1,1,0.5,3.1225e-17,4.3573
1.1968,0,0,1,1,0.5,3.1225e-17,4.3687
1.1972,0,0,1,1,0.5,3.1225e-17,4.3801
1.1977,0,0,1,1,0.5,3.1225e-17,4.3915
1.198,0,0,1,1,0.5,3.1225e-17,4.4
1.1981,0,0,1,1,0.5,3.1225e-17,4.4027
1.1985,0,0,1,1,0.5,3.1225e-17,4.4141
