"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
0.00093054,0,0,1,2,0.2,3.1225e-17,5.5191
0.00095362,0,0,1,2,0.2,3.1225e-17,5.5237
0.00097715,0,0,1,2,0.2,3.1225e-17,5.5282
0.0010011,0,0,1,2,0.2,3.1225e-17,5.5328
0.0010256,0,0,1,2,0.2,3.1225e-17,5.5374
0.0010505,0,0,1,2,0.2,3.1225e-17,5.5419
0.001076,0,0,1,2,0.2,3.1225e-17,5.5465
0.0011019,0,0,1,2,0.2,3.1225e-17,5.551
0.0011284,0,0,1,2,0.2,3.1225e-17,5.5556
0.0011554,0,0,1,2,0.2,3.1225e-17,5.5601
0.0011829,0,0,1,2,0.2,3.1225e-17,5.5647
0.0012109,0,0,1,2,0.2,3.1225e-17,5.5692
0.0012396,0,0,1,2,0.2,3.1225e-17,5.5738
0.0012688,0,0,1,2,0.2,3.1225e-17,5.5784
0.0012986,0,0,1,2,0.2,3.1225e-17,5.5829
0.001329,0,0,1,2,0.2,3.1225e-17,5.5875
0.0013601,0,0,1,2,0.2,3.1225e-17,5.592
0.0013917,0,0,1,2,0.2,3.1225e-17,5.5966
0.0014159,0,0,1,2,0.2,3.1225e-17,5.6
0.0014238,0,0,1,2,0.2,3.1225e-17,5.6011
0.0014567,0,0,1,2,0.2,3.1225e-17,5.6056
0.0014904,0,0,1,2,0.2,3.1225e-17,5.6102
0.0015247,0,0,1,2,0.2,3.1225e-17,5.6148
0.0015598,0,0,1,2,0.2,3.1225e-17,5.6193
0.0015956,0,0,1,2,0.2,3.1225e-17,5.6239
0.0016321,0,0,1,2,0.2,3.1225e-17,5.6284
0.0016694,0,0,1,2,0.2,3.1225e-17,5.633
0.0017074,0,0,1,2,0.2,3.1225e-17,5.6375
0.0017462,0,0,1,2,0.2,3.1225e-17,5.6421
0.0017859,0,0,1,2,0.2,3.1225e-17,5.6466
0.0018264,0,0,1,2,0.2,3.1225e-17,5.6512
0.0018677,0,0,1,2,0.2,3.1225e-17,5.6558
0.0019099,0,0,1,2,0.2,3.1225e-17,5.6603
0.0019529,0,0,1,2,0.2,3.1225e-17,5.6649
0.0019968,0,0,1,2,0.2,3.1225e-17,5.6694
0.0020417,0,0,1,2,0.2,3.1225e-17,5.674
0.0020875,0,0,1,2,0.2,3.1225e-17,5.6785
0.0021342,0,0,1,2,0.2,3.1225e-17,5.6831
0.0021819,0,0,1,2,0.2,3.1225e-17,5.6876
0.0022306,0,0,1,2,0.2,3.1225e-17,5.6922
0.0022803,0,0,1,2,0.2,3.1225e-17,5.6968
0.0023163,0,0,1,2,0.2,3.1225e-17,5.7
0.0023306,0,0,1,2,0.2,3.1225e-17,5.7013
0.0023824,0,0,1,2,0.2,3.1225e-17,5.7058
0.0024352,0,0,1,2,0.2,3.1225e-17,5.7104
0.0024891,0,0,1,2,0.2,3.1225e-17,5.7149
0.0025441,0,0,1,2,0.2,3.1225e-17,5.7195
0.0026003,0,0,1,2,0.2,3.1225e-17,5.7241
0.0026575,0,0,1,2,0.2,3.1225e-17,5.7286
0.002716,0,0,1,2,0.2,3.1225e-17,5.7332
0.0027756,0,0,1,2,0.2,3.1225e-17,5.7377
0.0028364,0,0,1,2,0.2,3.1225e-17,5.7423
0.0028984,0,0,1,2,0.2,3.1225e-17,5.7468
0.0029617,0,0,1,2,0.2,3.1225e-17,5.7514
0.0030262,0,0,1,2,0.2,3.1225e-17,5.7559
0.003092,0,0,1,2,0.2,3.1225e-17,5.7605
0.0031591,0,0,1,2,0.2,3.1225e-17,5.7651
0.0032276,0,0,1,2,0.2,3.1225e-17,5.7696
0.0032973,0,0,1,2,0.2,3.1225e-17,5.7742
0.0033685,0,0,1,2,0.2,3.1225e-17,5.7787
0.003441,0,0,1,2,0.2,3.1225e-17,5.7833
0.0035149,0,0,1,2,0.2,3.1225e-17,5.7878
0.0035902,0,0,1,2,0.2,3.1225e-17,5.7924
0.003667,0,0,1,2,0.2,3.1225e-17,5.7969
0.0037193,0,0,1,2,0.2,3.1225e-17,5.8
0.0037445,0,0,1,2,0.2,3.1225e-17,5.8015
0.0038242,0,0,1,2,0.2,3.1225e-17,5.806
0.0039053,0,0,1,2,0.2,3.1225e-17,5.8106
0.003988,0,0,1,2,0.2,3.1225e-17,5.8151
0.0040722,0,0,1,2,0.2,3.1225e-17,5.8197
0.004158,0,0,1,2,0.2,3.1225e-17,5.8242
0.0042453,0,0,1,2,0.2,3.1225e-17,5.8288
0.0043342,0,0,1,2,0.2,3.1225e-17,5.8333
0.0044248,0,0,1,2,0.2,3.1225e-17,5.8379
0.0045169,0,0,1,2,0.2,3.1225e-17,5.8425
0.0046107,0,0,1,2,0.2,3.1225e-17,5.847
0.0047062,0,0,1,2,0.2,3.1225e-17,5.8516
0.0048033,0,0,1,2,0.2,3.1225e-17,5.8561
0.0049021,0,0,1,2,0.2,3.1225e-17,5.8607
0.0050027,0,0,1,2,0.2,3.1225e-17,5.8652
0.0051049,0,0,1,2,0.2,3.1225e-17,5.8698
0.005209,0,0,1,2,0.2,3.1225e-17,5.8743
0.0053147,0,0,1,2,0.2,3.1225e-17,5.8789
0.0054223,0,0,1,2,0.2,3.1225e-17,5.8835
0.0055316,0,0,1,2,0.2,3.1225e-17,5.888
0.0056428,0,0,1,2,0.2,3.1225e-17,5.8926
0.0057557,0,0,1,2,0.2,3.1225e-17,5.8971
0.005828,0,0,1,2,0.2,3.1225e-17,5.9
0.0058695,0,0,1,2,0.2,3.1225e-17,5.9016
0.0059862,0,0,1,2,0.2,3.1225e-17,5.9062
0.0061047,0,0,1,2,0.2,3.1225e-17,5.9108
0.0062251,0,0,1,2,0.2,3.1225e-17,5.9153
0.0063474,0,0,1,2,0.2,3.1225e-17,5.9199
0.0064716,0,0,1,2,0.2,3.1225e-17,5.9244
0.0065977,0,0,1,2,0.2,3.1225e-17,5.929
0.0067257,0,0,1,2,0.2,3.1225e-17,5.9335
0.0068557,0,0,1,2,0.2,3.1225e-17,5.9381
0.0069877,0,0,1,2,0.2,3.1225e-17,5.9426
0.0071216,0,0,1,2,0.2,3.1225e-17,5.9472
0.0072575,0,0,1,2,0.2,3.1225e-17,5.9518
0.0073954,0,0,1,2,0.2,3.1225e-17,5.9563
0.0075353,0,0,1,2,0.2,3.1225e-17,5.9609
0.0076772,0,0,1,2,0.2,3.1225e-17,5.9654
0.0078211,0,0,1,2,0.2,3.1225e-17,5.97
0.0079671,0,0,1,2,0.2,3.1225e-17,5.9745
0.0081151,0,0,1,2,0.2,3.1225e-17,5.9791
0.0082651,0,0,1,2,0.2,3.1225e-17,5.9836
0.0084172,0,0,1,2,0.2,3.1225e-17,5.9882
0.0085714,0,0,1,2,0.2,3.1225e-17,5.9928
0.0087276,0,0,1,2,0.2,3.1225e-17,5.9973
0.008821,0,0,1,2,0.2,3.1225e-17,6
0.0088845,0,0,1,2,0.2,3.1225e-17,6.0018
0.0090449,0,0,1,2,0.2,3.1225e-17,6.0064
0.0092074,0,0,1,2,0.2,3.1225e-17,6.0109
0.009372,0,0,1,2,0.2,3.1225e-17,6.0155
0.0095386,0,0,1,2,0.2,3.1225e-17,6.02
0.0097074,0,0,1,2,0.2,3.1225e-17,6.0246
0.0098783,0,0,1,2,0.2,3.1225e-17,6.0292
0.010051,0,0,1,2,0.2,3.1225e-17,6.0337
0.010226,0,0,1,2,0.2,3.1225e-17,6.0383
0.010404,0,0,1,2,0.2,3.1225e-17,6.0428
0.010583,0,0,1,2,0.2,3.1225e-17,6.0474
0.010764,0,0,1,2,0.2,3.1225e-17,6.0519
0.010948,0,0,1,2,0.2,3.1225e-17,6.0565
0.011134,0,0,1,2,0.2,3.1225e-17,6.061
0.011322,0,0,1,2,0.2,3.1225e-17,6.0656
0.011512,0,0,1,2,0.2,3.1225e-17,6.0702
0.011704,0,0,1,2,0.2,3.1225e-17,6.0747
0.011898,0,0,1,2,0.2,3.1225e-17,6.0793
0.012095,0,0,1,2,0.2,3.1225e-17,6.0838
0.012293,0,0,1,2,0.2,3.1225e-17,6.0884
0.012494,0,0,1,2,0.2,3.1225e-17,6.0929
0.012697,0,0,1,2,0.2,3.1225e-17,6.0975
0.012809,0,0,1,2,0.2,3.1225e-17,6.1
0.0129,0,0,1,2,0.2,3.1225e-17,6.102
0.013107,0,0,1,2,0.2,3.1225e-17,6.1066
0.013316,0,0,1,2,0.2,3.1225e-17,6.1111
0.013527,0,0,1,2,0.2,3.1225e-17,6.1157
0.01374,0,0,1,2,0.2,3.1225e-17,6.1202
0.013956,0,0,1,2,0.2,3.1225e-17,6.1248
0.014174,0,0,1,2,0.2,3.1225e-17,6.1293
0.014393,0,0,1,2,0.2,3.1225e-17,6.1339
0.014615,0,0,1,2,0.2,3.1225e-17,6.1384
0.014839,0,0,1,2,0.2,3.1225e-17,6.143
0.015065,0,0,1,2,0.2,3.1225e-17,6.1476
0.015293,0,0,1,2,0.2,3.1225e-17,6.1521
0.015523,0,0,1,2,0.2,3.1225e-17,6.1567
0.015755,0,0,1,2,0.2,3.1225e-17,6.1612
0.015989,0,0,1,2,0.2,3.1225e-17,6.1658
0.016225,0,0,1,2,0.2,3.1225e-17,6.1703
0.016464,0,0,1,2,0.2,3.1225e-17,6.1749
0.016704,0,0,1,2,0.2,3.1225e-17,6.1794
0.016946,0,0,1,2,0.2,3.1225e-17,6.184
0.017191,0,0,1,2,0.2,3.1225e-17,6.1886
0.017437,0,0,1,2,0.2,3.1225e-17,6.1931
0.017685,0,0,1,2,0.2,3.1225e-17,6.1977
0.017813,0,0,1,2,0.2,3.1225e-17,6.2
0.017933,0,0,1,2,0.2,3.1225e-17,6.2022
0.018186,0,0,1,2,0.2,3.1225e-17,6.2067
0.01844,0,0,1,2,0.2,3.1225e-17,6.2113
0.018696,0,0,1,2,0.2,3.1225e-17,6.2159
0.018954,0,0,1,2,0.2,3.1225e-17,6.2204
0.019214,0,0,1,2,0.2,3.1225e-17,6.225
0.019476,0,0,1,2,0.2,3.1225e-17,6.2295
0.01974,0,0,1,2,0.2,3.1225e-17,6.2341
0.020006,0,0,1,2,0.2,3.1225e-17,6.2386
0.020273,0,0,1,2,0.2,3.1225e-17,6.2432
0.020543,0,0,1,2,0.2,3.1225e-17,6.2477
0.020814,0,0,1,2,0.2,3.1225e-17,6.2523
0.021087,0,0,1,2,0.2,3.1225e-17,6.2569
0.021362,0,0,1,2,0.2,3.1225e-17,6.2614
0.021639,0,0,1,2,0.2,3.1225e-17,6.266
0.021918,0,0,1,2,0.2,3.1225e-17,6.2705
0.022198,0,0,1,2,0.2,3.1225e-17,6.2751
0.02248,0,0,1,2,0.2,3.1225e-17,6.2796
0.022764,0,0,1,2,0.2,3.1225e-17,6.2842
0.02305,0,0,1,2,0.2,3.1225e-17,6.2887
0.023337,0,0,1,2,0.2,3.1225e-17,6.2933
0.023626,0,0,1,2,0.2,3.1225e-17,6.2979
0.023763,0,0,1,2,0.2,3.1225e-17,6.3
0.023914,0,0,1,2,0.2,3.1225e-17,6.3024
0.024206,0,0,1,2,0.2,3.1225e-17,6.3069
0.0245,0,0,1,2,0.2,3.1225e-17,6.3115
0.024796,0,0,1,2,0.2,3.1225e-17,6.316
0.025093,0,0,1,2,0.2,3.1225e-17,6.3206
0.025392,0,0,1,2,0.2,3.1225e-17,6.3251
0.025693,0,0,1,2,0.2,3.1225e-17,6.3297
0.025995,0,0,1,2,0.2,3.1225e-17,6.3343
0.026298,0,0,1,2,0.2,3.1225e-17,6.3388
0.026603,0,0,1,2,0.2,3.1225e-17,6.3434
0.02691,0,0,1,2,0.2,3.1225e-17,6.3479
0.027218,0,0,1,2,0.2,3.1225e-17,6.3525
0.027528,0,0,1,2,0.2,3.1225e-17,6.357
0.027839,0,0,1,2,0.2,3.1225e-17,6.3616
0.028151,0,0,1,2,0.2,3.1225e-17,6.3661
0.028465,0,0,1,2,0.2,3.1225e-17,6.3707
0.028781,0,0,1,2,0.2,3.1225e-17,6.3753
0.029097,0,0,1,2,0.2,3.1225e-17,6.3798
0.029416,0,0,1,2,0.2,3.1225e-17,6.3844
0.029735,0,0,1,2,0.2,3.1225e-17,6.3889
0.030056,0,0,1,2,0.2,3.1225e-17,6.3935
0.030378,0,0,1,2,0.2,3.1225e-17,6.398
0.030517,0,0,1,2,0.2,3.1225e-17,6.4
0.030699,0,0,1,2,0.2,3.1225e-17,6.4026
0.031023,0,0,1,2,0.2,3.1225e-17,6.4071
0.031349,0,0,1,2,0.2,3.1225e-17,6.4117
0.031676,0,0,1,2,0.2,3.1225e-17,6.4162
0.032005,0,0,1,2,0.2,3.1225e-17,6.4208
0.032335,0,0,1,2,0.2,3.1225e-17,6.4253
0.032665,0,0,1,2,0.2,3.1225e-17,6.4299
0.032997,0,0,1,2,0.2,3.1225e-17,6.4344
0.033331,0,0,1,2,0.2,3.1225e-17,6.439
0.033665,0,0,1,2,0.2,3.1225e-17,6.4436
0.034,0,0,1,2,0.2,3.1225e-17,6.4481
0.034337,0,0,1,2,0.2,3.1225e-17,6.4527
0.034674,0,0,1,2,0.2,3.1225e-17,6.4572
0.035013,0,0,1,2,0.2,3.1225e-17,6.4618
0.035353,0,0,1,2,0.2,3.1225e-17,6.4663
0.035693,0,0,1,2,0.2,3.1225e-17,6.4709
0.036035,0,0,1,2,0.2,3.1225e-17,6.4754
0.036377,0,0,1,2,0.2,3.1225e-17,6.48
0.036721,0,0,1,2,0.2,3.1225e-17,6.4846
0.037066,0,0,1,2,0.2,3.1225e-17,6.4891
0.037411,0,0,1,2,0.2,3.1225e-17,6.4937
0.037757,0,0,1,2,0.2,3.1225e-17,6.4982
0.037893,0,0,1,2,0.2,3.1225e-17,6.5
0.038102,0,0,1,2,0.2,3.1225e-17,6.5027
0.03845,0,0,1,2,0.2,3.1225e-17,6.5073
0.038799,0,0,1,2,0.2,3.1225e-17,6.5118
0.039148,0,0,1,2,0.2,3.1225e-17,6.5164
0.039499,0,0,1,2,0.2,3.1225e-17,6.521
0.03985,0,0,1,2,0.2,3.1225e-17,6.5255
0.040202,0,0,1,2,0.2,3.1225e-17,6.5301
0.040555,0,0,1,2,0.2,3.1225e-17,6.5346
0.040909,0,0,1,2,0.2,3.1225e-17,6.5392
0.041263,0,0,1,2,0.2,3.1225e-17,6.5437
0.041618,0,0,1,2,0.2,3.1225e-17,6.5483
0.041974,0,0,1,2,0.2,3.1225e-17,6.5528
0.04233,0,0,1,2,0.2,3.1225e-17,6.5574
0.042687,0,0,1,2,0.2,3.1225e-17,6.562
0.043045,0,0,1,2,0.2,3.1225e-17,6.5665
0.043403,0,0,1,2,0.2,3.1225e-17,6.5711
0.043761,0,0,1,2,0.2,3.1225e-17,6.5756
0.044121,0,0,1,2,0.2,3.1225e-17,6.5802
0.044481,0,0,1,2,0.2,3.1225e-17,6.5847
0.044841,0,0,1,2,0.2,3.1225e-17,6.5893
0.045202,0,0,1,2,0.2,3.1225e-17,6.5938
0.045563,0,0,1,2,0.2,3.1225e-17,6.5984
0.045691,0,0,1,2,0.2,3.1225e-17,6.6
0.045922,0,0,1,2,0.2,3.1225e-17,6.6029
0.046285,0,0,1,2,0.2,3.1225e-17,6.6075
0.046647,0,0,1,2,0.2,3.1225e-17,6.612
0.047011,0,0,1,2,0.2,3.1225e-17,6.6166
0.047374,0,0,1,2,0.2,3.1225e-17,6.6211
0.047738,0,0,1,2,0.2,3.1225e-17,6.6257
0.048103,0,0,1,2,0.2,3.1225e-17,6.6302
0.048467,0,0,1,2,0.2,3.1225e-17,6.6348
0.048832,0,0,1,2,0.2,3.1225e-17,6.6394
0.049198,0,0,1,2,0.2,3.1225e-17,6.6439
0.049564,0,0,1,2,0.2,3.1225e-17,6.6485
0.04993,0,0,1,2,0.2,3.1225e-17,6.653
0.050296,0,0,1,2,0.2,3.1225e-17,6.6576
0.050662,0,0,1,2,0.2,3.1225e-17,6.6621
0.051029,0,0,1,2,0.2,3.1225e-17,6.6667
0.051396,0,0,1,2,0.2,3.1225e-17,6.6712
0.051763,0,0,1,2,0.2,3.1225e-17,6.6758
0.052131,0,0,1,2,0.2,3.1225e-17,6.6804
0.052499,0,0,1,2,0.2,3.1225e-17,6.6849
0.052866,0,0,1,2,0.2,3.1225e-17,6.6895
0.053234,0,0,1,2,0.2,3.1225e-17,6.694
0.053602,0,0,1,2,0.2,3.1225e-17,6.6986
0.053717,0,0,1,2,0.2,3.1225e-17,6.7
0.053967,0,0,1,2,0.2,3.1225e-17,6.7031
0.054335,0,0,1,2,0.2,3.1225e-17,6.7077
0.054704,0,0,1,2,0.2,3.1225e-17,6.7122
0.055072,0,0,1,2,0.2,3.1225e-17,6.7168
0.055441,0,0,1,2,0.2,3.1225e-17,6.7213
0.055809,0,0,1,2,0.2,3.1225e-17,6.7259
0.056178,0,0,1,2,0.2,3.1225e-17,6.7304
0.056546,0,0,1,2,0.2,3.1225e-17,6.735
0.056915,0,0,1,2,0.2,3.1225e-17,6.7395
0.057284,0,0,1,2,0.2,3.1225e-17,6.7441
0.057652,0,0,1,2,0.2,3.1225e-17,6.7487
0.058021,0,0,1,2,0.2,3.1225e-17,6.7532
0.058389,0,0,1,2,0.2,3.1225e-17,6.7578
0.058757,0,0,1,2,0.2,3.1225e-17,6.7623
0.059126,0,0,1,2,0.2,3.1225e-17,6.7669
0.059494,0,0,1,2,0.2,3.1225e-17,6.7714
0.059862,0,0,1,2,0.2,3.1225e-17,6.776
0.06023,0,0,1,2,0.2,3.1225e-17,6.7805
0.060598,0,0,1,2,0.2,3.1225e-17,6.7851
0.060966,0,0,1,2,0.2,3.1225e-17,6.7897
0.061333,0,0,1,2,0.2,3.1225e-17,6.7942
0.061701,0,0,1,2,0.2,3.1225e-17,6.7988
0.0618,0,0,1,2,0.2,3.1225e-17,6.8
0.062065,0,0,1,2,0.2,3.1225e-17,6.8033
0.062432,0,0,1,2,0.2,3.1225e-17,6.8078
0.062798,0,0,1,2,0.2,3.1225e-17,6.8124
0.063165,0,0,1,2,0.2,3.1225e-17,6.8169
0.063531,0,0,1,2,0.2,3.1225e-17,6.8215
0.063898,0,0,1,2,0.2,3.1225e-17,6.8261
0.064263,0,0,1,2,0.2,3.1225e-17,6.8306
0.064629,0,0,1,2,0.2,3.1225e-17,6.8352
0.064994,0,0,1,2,0.2,3.1225e-17,6.8397
0.06536,0,0,1,2,0.2,3.1225e-17,6.8443
0.065724,0,0,1,2,0.2,3.1225e-17,6.8488
0.066089,0,0,1,2,0.2,3.1225e-17,6.8534
0.066453,0,0,1,2,0.2,3.1225e-17,6.8579
0.066817,0,0,1,2,0.2,3.1225e-17,6.8625
0.06718,0,0,1,2,0.2,3.1225e-17,6.8671
0.067543,0,0,1,2,0.2,3.1225e-17,6.8716
0.067906,0,0,1,2,0.2,3.1225e-17,6.8762
0.068269,0,0,1,2,0.2,3.1225e-17,6.8807
0.068631,0,0,1,2,0.2,3.1225e-17,6.8853
0.068992,0,0,1,2,0.2,3.1225e-17,6.8898
0.069354,0,0,1,2,0.2,3.1225e-17,6.8944
0.069714,0,0,1,2,0.2,3.1225e-17,6.8989
0.069798,0,0,1,2,0.2,3.1225e-17,6.9
0.070072,0,0,1,2,0.2,3.1225e-17,6.9035
0.070432,0,0,1,2,0.2,3.1225e-17,6.908
0.070791,0,0,1,2,0.2,3.1225e-17,6.9126
0.071151,0,0,1,2,0.2,3.1225e-17,6.9171
0.071509,0,0,1,2,0.2,3.1225e-17,6.9217
0.071867,0,0,1,2,0.2,3.1225e-17,6.9262
0.072225,0,0,1,2,0.2,3.1225e-17,6.9308
0.072583,0,0,1,2,0.2,3.1225e-17,6.9354
0.072939,0,0,1,2,0.2,3.1225e-17,6.9399
0.073296,0,0,1,2,0.2,3.1225e-17,6.9445
0.073652,0,0,1,2,0.2,3.1225e-17,6.949
0.074007,0,0,1,2,0.2,3.1225e-17,6.9536
0.074362,0,0,1,2,0.2,3.1225e-17,6.9581
0.074716,0,0,1,2,0.2,3.1225e-17,6.9627
0.07507,0,0,1,2,0.2,3.1225e-17,6.9672
0.075423,0,0,1,2,0.2,3.1225e-17,6.9718
0.075776,0,0,1,2,0.2,3.1225e-17,6.9764
0.076128,0,0,1,2,0.2,3.1225e-17,6.9809
0.076479,0,0,1,2,0.2,3.1225e-17,6.9855
0.07683,0,0,1,2,0.2,3.1225e-17,6.99
0.077181,0,0,1,2,0.2,3.1225e-17,6.9946
0.077531,0,0,1,2,0.2,3.1225e-17,6.9991
0.077597,0,0,1,2,0.2,3.1225e-17,7
0.077877,0,0,1,2,0.2,3.1225e-17,7.0036
0.078225,0,0,1,2,0.2,3.1225e-17,7.0082
0.078574,0,0,1,2,0.2,3.1225e-17,7.0128
0.078921,0,0,1,2,0.2,3.1225e-17,7.0173
0.079268,0,0,1,2,0.2,3.1225e-17,7.0219
0.079614,0,0,1,2,0.2,3.1225e-17,7.0264
0.07996,0,0,1,2,0.2,3.1225e-17,7.031
0.080305,0,0,1,2,0.2,3.1225e-17,7.0355
0.080649,0,0,1,2,0.2,3.1225e-17,7.0401
0.080993,0,0,1,2,0.2,3.1225e-17,7.0446
0.081336,0,0,1,2,0.2,3.1225e-17,7.0492
0.081678,0,0,1,2,0.2,3.1225e-17,7.0538
0.08202,0,0,1,2,0.2,3.1225e-17,7.0583
0.082361,0,0,1,2,0.2,3.1225e-17,7.0629
0.082701,0,0,1,2,0.2,3.1225e-17,7.0674
0.083041,0,0,1,2,0.2,3.1225e-17,7.072
0.08338,0,0,1,2,0.2,3.1225e-17,7.0765
0.083719,0,0,1,2,0.2,3.1225e-17,7.0811
0.084056,0,0,1,2,0.2,3.1225e-17,7.0856
0.084393,0,0,1,2,0.2,3.1225e-17,7.0902
0.08473,0,0,1,2,0.2,3.1225e-17,7.0948
0.085065,0,0,1,2,0.2,3.1225e-17,7.0993
0.085116,0,0,1,2,0.2,3.1225e-17,7.1
0.085397,0,0,1,2,0.2,3.1225e-17,7.1038
0.085732,0,0,1,2,0.2,3.1225e-17,7.1084
0.086065,0,0,1,2,0.2,3.1225e-17,7.1129
0.086398,0,0,1,2,0.2,3.1225e-17,7.1175
0.08673,0,0,1,2,0.2,3.1225e-17,7.122
0.087061,0,0,1,2,0.2,3.1225e-17,7.1266
0.087392,0,0,1,2,0.2,3.1225e-17,7.1312
0.087722,0,0,1,2,0.2,3.1225e-17,7.1357
0.088051,0,0,1,2,0.2,3.1225e-17,7.1403
0.088379,0,0,1,2,0.2,3.1225e-17,7.1448
0.088707,0,0,1,2,0.2,3.1225e-17,7.1494
0.089034,0,0,1,2,0.2,3.1225e-17,7.1539
0.08936,0,0,1,2,0.2,3.1225e-17,7.1585
0.089685,0,0,1,2,0.2,3.1225e-17,7.163
0.09001,0,0,1,2,0.2,3.1225e-17,7.1676
0.090334,0,0,1,2,0.2,3.1225e-17,7.1722
0.090657,0,0,1,2,0.2,3.1225e-17,7.1767
0.090979,0,0,1,2,0.2,3.1225e-17,7.1813
0.091301,0,0,1,2,0.2,3.1225e-17,7.1858
0.091621,0,0,1,2,0.2,3.1225e-17,7.1904
0.091942,0,0,1,2,0.2,3.1225e-17,7.1949
0.092261,0,0,1,2,0.2,3.1225e-17,7.1995
0.092296,0,0,1,2,0.2,3.1225e-17,7.2
0.092576,0,0,1,2,0.2,3.1225e-17,7.204
0.092894,0,0,1,2,0.2,3.1225e-17,7.2086
0.093211,0,0,1,2,0.2,3.1225e-17,7.2131
0.093527,0,0,1,2,0.2,3.1225e-17,7.2177
0.093842,0,0,1,2,0.2,3.1225e-17,7.2222
0.094157,0,0,1,2,0.2,3.1225e-17,7.2268
0.094471,0,0,1,2,0.2,3.1225e-17,7.2313
0.094784,0,0,1,2,0.2,3.1225e-17,7.2359
0.095096,0,0,1,2,0.2,3.1225e-17,7.2405
0.095407,0,0,1,2,0.2,3.1225e-17,7.245
0.095718,0,0,1,2,0.2,3.1225e-17,7.2496
0.096028,0,0,1,2,0.2,3.1225e-17,7.2541
0.096336,0,0,1,2,0.2,3.1225e-17,7.2587
0.096645,0,0,1,2,0.2,3.1225e-17,7.2632
0.096952,0,0,1,2,0.2,3.1225e-17,7.2678
0.097258,0,0,1,2,0.2,3.1225e-17,7.2723
0.097564,0,0,1,2,0.2,3.1225e-17,7.2769
0.097869,0,0,1,2,0.2,3.1225e-17,7.2815
0.098173,0,0,1,2,0.2,3.1225e-17,7.286
0.098476,0,0,1,2,0.2,3.1225e-17,7.2906
0.098779,0,0,1,2,0.2,3.1225e-17,7.2951
0.09908,0,0,1,2,0.2,3.1225e-17,7.2997
0.099102,0,0,1,2,0.2,3.1225e-17,7.3
0.099379,0,0,1,2,0.2,3.1225e-17,7.3042
0.099679,0,0,1,2,0.2,3.1225e-17,7.3087
0.099978,0,0,1,2,0.2,3.1225e-17,7.3133
0.10028,0,0,1,2,0.2,3.1225e-17,7.3179
0.10057,0,0,1,2,0.2,3.1225e-17,7.3224
0.10087,0,0,1,2,0.2,3.1225e-17,7.327
0.10117,0,0,1,2,0.2,3.1225e-17,7.3315
0.10146,0,0,1,2,0.2,3.1225e-17,7.3361
0.10176,0,0,1,2,0.2,3.1225e-17,7.3406
0.10205,0,0,1,2,0.2,3.1225e-17,7.3452
0.10234,0,0,1,2,0.2,3.1225e-17,7.3497
0.10263,0,0,1,2,0.2,3.1225e-17,7.3543
0.10292,0,0,1,2,0.2,3.1225e-17,7.3589
0.10321,0,0,1,2,0.2,3.1225e-17,7.3634
0.1035,0,0,1,2,0.2,3.1225e-17,7.368
0.10379,0,0,1,2,0.2,3.1225e-17,7.3725
0.10408,0,0,1,2,0.2,3.1225e-17,7.3771
0.10437,0,0,1,2,0.2,3.1225e-17,7.3816
0.10465,0,0,1,2,0.2,3.1225e-17,7.3862
0.10494,0,0,1,2,0.2,3.1225e-17,7.3907
0.10522,0,0,1,2,0.2,3.1225e-17,7.3953
0.10551,0,0,1,2,0.2,3.1225e-17,7.3999
0.10551,0,0,1,2,0.2,3.1225e-17,7.4
0.10579,0,0,1,2,0.2,3.1225e-17,7.4044
0.10607,0,0,1,2,0.2,3.1225e-17,7.4089
0.10635,0,0,1,2,0.2,3.1225e-17,7.4135
0.10663,0,0,1,2,0.2,3.1225e-17,7.418
0.10691,0,0,1,2,0.2,3.1225e-17,7.4226
0.10719,0,0,1,2,0.2,3.1225e-17,7.4272
0.10746,0,0,1,2,0.2,3.1225e-17,7.4317
0.10774,0,0,1,2,0.2,3.1225e-17,7.4363
0.10802,0,0,1,2,0.2,3.1225e-17,7.4408
0.10829,0,0,1,2,0.2,3.1225e-17,7.4454
0.10857,0,0,1,2,0.2,3.1225e-17,7.4499
0.10884,0,0,1,2,0.2,3.1225e-17,7.4545
0.10911,0,0,1,2,0.2,3.1225e-17,7.459
0.10938,0,0,1,2,0.2,3.1225e-17,7.4636
0.10965,0,0,1,2,0.2,3.1225e-17,7.4682
0.10992,0,0,1,2,0.2,3.1225e-17,7.4727
0.11019,0,0,1,2,0.2,3.1225e-17,7.4773
0.11046,0,0,1,2,0.2,3.1225e-17,7.4818
0.11073,0,0,1,2,0.2,3.1225e-17,7.4864
0.111,0,0,1,2,0.2,3.1225e-17,7.4909
0.11126,0,0,1,2,0.2,3.1225e-17,7.4955
0.11153,0,0,1,2,0.2,3.1225e-17,7.5
0.11179,0,0,1,2,0.2,3.1225e-17,7.5046
0.11205,0,0,1,2,0.2,3.1225e-17,7.5091
0.11232,0,0,1,2,0.2,3.1225e-17,7.5137
0.11258,0,0,1,2,0.2,3.1225e-17,7.5182
0.11284,0,0,1,2,0.2,3.1225e-17,7.5228
0.1131,0,0,1,2,0.2,3.1225e-17,7.5273
0.11336,0,0,1,2,0.2,3.1225e-17,7.5319
0.11362,0,0,1,2,0.2,3.1225e-17,7.5364
