"u","v","w","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
-3.6515e-10,0,0,1,1,0.5,3.1225e-17,0.19585
-4.183e-10,0,0,1,1,0.5,3.1225e-17,0.2
-4.2285e-10,0,0,1,1,0.5,3.1225e-17,0.20036
-4.7791e-10,0,0,1,1,0.5,3.1225e-17,0.20492
-5.2951e-10,0,0,1,1,0.5,3.1225e-17,0.20948
-5.7743e-10,0,0,1,1,0.5,3.1225e-17,0.21403
-6.2156e-10,0,0,1,1,0.5,3.1225e-17,0.21859
-6.6185e-10,0,0,1,1,0.5,3.1225e-17,0.22314
-6.9832e-10,0,0,1,1,0.5,3.1225e-17,0.2277
-7.3104e-10,0,0,1,1,0.5,3.1225e-17,0.23225
-7.6015e-10,0,0,1,1,0.5,3.1225e-17,0.23681
-7.858e-10,0,0,1,1,0.5,3.1225e-17,0.24136
-8.0819e-10,0,0,1,1,0.5,3.1225e-17,0.24592
-8.2754e-10,0,0,1,1,0.5,3.1225e-17,0.25048
-8.4408e-10,0,0,1,1,0.5,3.1225e-17,0.25503
-8.5806e-10,0,0,1,1,0.5,3.1225e-17,0.25959
-8.6972e-10,0,0,1,1,0.5,3.1225e-17,0.26414
-8.793e-10,0,0,1,1,0.5,3.1225e-17,0.2687
-8.8705e-10,0,0,1,1,0.5,3.1225e-17,0.27325
-8.9318e-10,0,0,1,1,0.5,3.1225e-17,0.27781
-8.9793e-10,0,0,1,1,0.5,3.1225e-17,0.28236
-9.015e-10,0,0,1,1,0.5,3.1225e-17,0.28692
-9.0406e-10,0,0,1,1,0.5,3.1225e-17,0.29148
-9.0581e-10,0,0,1,1,0.5,3.1225e-17,0.29603
-9.0678e-10,0,0,1,1,0.5,3.1225e-17,0.3
-9.0688e-10,0,0,1,1,0.5,3.1225e-17,0.30055
-9.0744e-10,0,0,1,1,0.5,3.1225e-17,0.3051
-9.0759e-10,0,0,1,1,0.5,3.1225e-17,0.30966
-9.0745e-10,0,0,1,1,0.5,3.1225e-17,0.31421
-9.0711e-10,0,0,1,1,0.5,3.1225e-17,0.31877
-9.0664e-10,0,0,1,1,0.5,3.1225e-17,0.32332
-9.0612e-10,0,0,1,1,0.5,3.1225e-17,0.32788
-9.056e-10,0,0,1,1,0.5,3.1225e-17,0.33244
-9.0511e-10,0,0,1,1,0.5,3.1225e-17,0.33699
-9.047e-10,0,0,1,1,0.5,3.1225e-17,0.34155
-9.0437e-10,0,0,1,1,0.5,3.1225e-17,0.3461
-9.0416e-10,0,0,1,1,0.5,3.1225e-17,0.35066
-9.0406e-10,0,0,1,1,0.5,3.1225e-17,0.35521
-9.0409e-10,0,0,1,1,0.5,3.1225e-17,0.35977
-9.0423e-10,0,0,1,1,0.5,3.1225e-17,0.36432
-9.0448e-10,0,0,1,1,0.5,3.1225e-17,0.36888
-9.0482e-10,0,0,1,1,0.5,3.1225e-17,0.37344
-9.0526e-10,0,0,1,1,0.5,3.1225e-17,0.37799
-9.0576e-10,0,0,1,1,0.5,3.1225e-17,0.38255
-9.0632e-10,0,0,1,1,0.5,3.1225e-17,0.3871
-9.0692e-10,0,0,1,1,0.5,3.1225e-17,0.39166
-9.0753e-10,0,0,1,1,0.5,3.1225e-17,0.39621
-9.0805e-10,0,0,1,1,0.5,3.1225e-17,0.4
-9.0814e-10,0,0,1,1,0.5,3.1225e-17,0.40073
-9.0875e-10,0,0,1,1,0.5,3.1225e-17,0.40528
-9.0931e-10,0,0,1,1,0.5,3.1225e-17,0.40984
-9.0983e-10,0,0,1,1,0.5,3.1225e-17,0.4144
-9.1029e-10,0,0,1,1,0.5,3.1225e-17,0.41895
-9.1067e-10,0,0,1,1,0.5,3.1225e-17,0.42351
-9.1096e-10,0,0,1,1,0.5,3.1225e-17,0.42806
-9.1115e-10,0,0,1,1,0.5,3.1225e-17,0.43262
-9.1122e-10,0,0,1,1,0.5,3.1225e-17,0.43717
-9.1118e-10,0,0,1,1,0.5,3.1225e-17,0.44173
-9.1101e-10,0,0,1,1,0.5,3.1225e-17,0.44628
-9.107e-10,0,0,1,1,0.5,3.1225e-17,0.45084
-9.1026e-10,0,0,1,1,0.5,3.1225e-17,0.4554
-9.0968e-10,0,0,1,1,0.5,3.1225e-17,0.45995
-9.0896e-10,0,0,1,1,0.5,3.1225e-17,0.46451
-9.0809e-10,0,0,1,1,0.5,3.1225e-17,0.46906
-9.0707e-10,0,0,1,1,0.5,3.1225e-17,0.47362
-9.0591e-10,0,0,1,1,0.5,3.1225e-17,0.47817
-9.046e-10,0,0,1,1,0.5,3.1225e-17,0.48273
-9.0315e-10,0,0,1,1,0.5,3.1225e-17,0.48728
-9.0156e-10,0,0,1,1,0.5,3.1225e-17,0.49184
-8.9982e-10,0,0,1,1,0.5,3.1225e-17,0.4964
-8.9836e-10,0,0,1,1,0.5,3.1225e-17,0.5
-8.9797e-10,0,0,1,1,0.5,3.1225e-17,0.50091
-8.9597e-10,0,0,1,1,0.5,3.1225e-17,0.50547
-8.9384e-10,0,0,1,1,0.5,3.1225e-17,0.51002
-8.9158e-10,0,0,1,1,0.5,3.1225e-17,0.51458
-8.892e-10,0,0,1,1,0.5,3.1225e-17,0.51913
-8.867e-10,0,0,1,1,0.5,3.1225e-17,0.52369
-8.8409e-10,0,0,1,1,0.5,3.1225e-17,0.52824
-8.8138e-10,0,0,1,1,0.5,3.1225e-17,0.5328
-8.7855e-10,0,0,1,1,0.5,3.1225e-17,0.53736
-8.7564e-10,0,0,1,1,0.5,3.1225e-17,0.54191
-8.7262e-10,0,0,1,1,0.5,3.1225e-17,0.54647
-8.6952e-10,0,0,1,1,0.5,3.1225e-17,0.55102
-8.6634e-10,0,0,1,1,0.5,3.1225e-17,0.55558
-8.6308e-10,0,0,1,1,0.5,3.1225e-17,0.56013
-8.5975e-10,0,0,1,1,0.5,3.1225e-17,0.56469
-8.5634e-10,0,0,1,1,0.5,3.1225e-17,0.56924
-8.5287e-10,0,0,1,1,0.5,3.1225e-17,0.5738
-8.4934e-10,0,0,1,1,0.5,3.1225e-17,0.57836
-8.4575e-10,0,0,1,1,0.5,3.1225e-17,0.58291
-8.4211e-10,0,0,1,1,0.5,3.1225e-17,0.58747
-8.3841e-10,0,0,1,1,0.5,3.1225e-17,0.59202
-8.3467e-10,0,0,1,1,0.5,3.1225e-17,0.59658
-8.3182e-10,0,0,1,1,0.5,3.1225e-17,0.6
-8.3091e-10,0,0,1,1,0.5,3.1225e-17,0.60109
-8.2708e-10,0,0,1,1,0.5,3.1225e-17,0.60565
-8.2321e-10,0,0,1,1,0.5,3.1225e-17,0.6102
-8.1929e-10,0,0,1,1,0.5,3.1225e-17,0.61476
-8.1535e-10,0,0,1,1,0.5,3.1225e-17,0.61932
-8.1138e-10,0,0,1,1,0.5,3.1225e-17,0.62387
-8.0737e-10,0,0,1,1,0.5,3.1225e-17,0.62843
-8.0335e-10,0,0,1,1,0.5,3.1225e-17,0.63298
-7.993e-10,0,0,1,1,0.5,3.1225e-17,0.63754
-7.9523e-10,0,0,1,1,0.5,3.1225e-17,0.64209
-7.9115e-10,0,0,1,1,0.5,3.1225e-17,0.64665
-7.8705e-10,0,0,1,1,0.5,3.1225e-17,0.6512
-7.8294e-10,0,0,1,1,0.5,3.1225e-17,0.65576
-7.7882e-10,0,0,1,1,0.5,3.1225e-17,0.66032
-7.7469e-10,0,0,1,1,0.5,3.1225e-17,0.66487
-7.7055e-10,0,0,1,1,0.5,3.1225e-17,0.66943
-7.6641e-10,0,0,1,1,0.5,3.1225e-17,0.67398
-7.6225e-10,0,0,1,1,0.5,3.1225e-17,0.67854
-7.5809e-10,0,0,1,1,0.5,3.1225e-17,0.68309
-7.5393e-10,0,0,1,1,0.5,3.1225e-17,0.68765
-7.4975e-10,0,0,1,1,0.5,3.1225e-17,0.6922
-7.4557e-10,0,0,1,1,0.5,3.1225e-17,0.69676
-7.426e-10,0,0,1,1,0.5,3.1225e-17,0.7
-7.4143e-10,0,0,1,1,0.5,3.1225e-17,0.70128
-7.3724e-10,0,0,1,1,0.5,3.1225e-17,0.70583
-7.3306e-10,0,0,1,1,0.5,3.1225e-17,0.71039
-7.2888e-10,0,0,1,1,0.5,3.1225e-17,0.71494
-7.247e-10,0,0,1,1,0.5,3.1225e-17,0.7195
-7.2054e-10,0,0,1,1,0.5,3.1225e-17,0.72405
-7.1638e-10,0,0,1,1,0.5,3.1225e-17,0.72861
-7.1224e-10,0,0,1,1,0.5,3.1225e-17,0.73316
-7.0811e-10,0,0,1,1,0.5,3.1225e-17,0.73772
-7.04e-10,0,0,1,1,0.5,3.1225e-17,0.74228
-6.999e-10,0,0,1,1,0.5,3.1225e-17,0.74683
-6.958e-10,0,0,1,1,0.5,3.1225e-17,0.75139
-6.9172e-10,0,0,1,1,0.5,3.1225e-17,0.75594
-6.8764e-10,0,0,1,1,0.5,3.1225e-17,0.7605
-6.8357e-10,0,0,1,1,0.5,3.1225e-17,0.76505
-6.7949e-10,0,0,1,1,0.5,3.1225e-17,0.76961
-6.7542e-10,0,0,1,1,0.5,3.1225e-17,0.77416
-6.7136e-10,0,0,1,1,0.5,3.1225e-17,0.77872
-6.673e-10,0,0,1,1,0.5,3.1225e-17,0.78328
-6.6325e-10,0,0,1,1,0.5,3.1225e-17,0.78783
-6.5921e-10,0,0,1,1,0.5,3.1225e-17,0.79239
-6.5519e-10,0,0,1,1,0.5,3.1225e-17,0.79694
-6.5251e-10,0,0,1,1,0.5,3.1225e-17,0.8
-6.5124e-10,0,0,1,1,0.5,3.1225e-17,0.80146
-6.4727e-10,0,0,1,1,0.5,3.1225e-17,0.80601
-6.4334e-10,0,0,1,1,0.5,3.1225e-17,0.81057
-6.3944e-10,0,0,1,1,0.5,3.1225e-17,0.81512
-6.3557e-10,0,0,1,1,0.5,3.1225e-17,0.81968
-6.3172e-10,0,0,1,1,0.5,3.1225e-17,0.82424
-6.2788e-10,0,0,1,1,0.5,3.1225e-17,0.82879
-6.2405e-10,0,0,1,1,0.5,3.1225e-17,0.83335
-6.2023e-10,0,0,1,1,0.5,3.1225e-17,0.8379
-6.164e-10,0,0,1,1,0.5,3.1225e-17,0.84246
-6.1257e-10,0,0,1,1,0.5,3.1225e-17,0.84701
-6.0873e-10,0,0,1,1,0.5,3.1225e-17,0.85157
-6.0488e-10,0,0,1,1,0.5,3.1225e-17,0.85612
-6.0105e-10,0,0,1,1,0.5,3.1225e-17,0.86068
-5.9724e-10,0,0,1,1,0.5,3.1225e-17,0.86524
-5.9345e-10,0,0,1,1,0.5,3.1225e-17,0.86979
-5.8971e-10,0,0,1,1,0.5,3.1225e-17,0.87435
-5.8602e-10,0,0,1,1,0.5,3.1225e-17,0.8789
-5.8239e-10,0,0,1,1,0.5,3.1225e-17,0.88346
-5.7881e-10,0,0,1,1,0.5,3.1225e-17,0.88801
-5.7528e-10,0,0,1,1,0.5,3.1225e-17,0.89257
-5.7177e-10,0,0,1,1,0.5,3.1225e-17,0.89712
-5.6957e-10,0,0,1,1,0.5,3.1225e-17,0.9
-5.6832e-10,0,0,1,1,0.5,3.1225e-17,0.90164
-5.6482e-10,0,0,1,1,0.5,3.1225e-17,0.9062
-5.613e-10,0,0,1,1,0.5,3.1225e-17,0.91075
-5.5774e-10,0,0,1,1,0.5,3.1225e-17,0.91531
-5.5414e-10,0,0,1,1,0.5,3.1225e-17,0.91986
-5.5052e-10,0,0,1,1,0.5,3.1225e-17,0.92442
-5.4687e-10,0,0,1,1,0.5,3.1225e-17,0.92897
-5.4324e-10,0,0,1,1,0.5,3.1225e-17,0.93353
-5.3966e-10,0,0,1,1,0.5,3.1225e-17,0.93808
-5.3614e-10,0,0,1,1,0.5,3.1225e-17,0.94264
-5.3272e-10,0,0,1,1,0.5,3.1225e-17,0.9472
-5.2941e-10,0,0,1,1,0.5,3.1225e-17,0.95175
-5.262e-10,0,0,1,1,0.5,3.1225e-17,0.95631
-5.2308e-10,0,0,1,1,0.5,3.1225e-17,0.96086
-5.2e-10,0,0,1,1,0.5,3.1225e-17,0.96542
-5.1692e-10,0,0,1,1,0.5,3.1225e-17,0.96997
-5.138e-10,0,0,1,1,0.5,3.1225e-17,0.97453
-5.1059e-10,0,0,1,1,0.5,3.1225e-17,0.97908
-5.0727e-10,0,0,1,1,0.5,3.1225e-17,0.98364
-5.0384e-10,0,0,1,1,0.5,3.1225e-17,0.9882
-5.0031e-10,0,0,1,1,0.5,3.1225e-17,0.99275
-4.9676e-10,0,0,1,1,0.5,3.1225e-17,0.99731
-4.9466e-10,0,0,1,1,0.5,3.1225e-17,1
-4.9326e-10,0,0,1,1,0.5,3.1225e-17,1.0018
-4.8983e-10,0,0,1,1,0.5,3.1225e-17,1.0064
-4.8657e-10,0,0,1,1,0.5,3.1225e-17,1.0109
-4.8351e-10,0,0,1,1,0.5,3.1225e-17,1.0155
-4.8068e-10,0,0,1,1,0.5,3.1225e-17,1.02
-4.7803e-10,0,0,1,1,0.5,3.1225e-17,1.0246
-4.7549e-10,0,0,1,1,0.5,3.1225e-17,1.0292
-4.7296e-10,0,0,1,1,0.5,3.1225e-17,1.0337
-4.7033e-10,0,0,1,1,0.5,3.1225e-17,1.0383
-4.6751e-10,0,0,1,1,0.5,3.1225e-17,1.0428
-4.6442e-10,0,0,1,1,0.5,3.1225e-17,1.0474
-4.6106e-10,0,0,1,1,0.5,3.1225e-17,1.0519
-4.5748e-10,0,0,1,1,0.5,3.1225e-17,1.0565
-4.5379e-10,0,0,1,1,0.5,3.1225e-17,1.061
-4.5013e-10,0,0,1,1,0.5,3.1225e-17,1.0656
-4.4668e-10,0,0,1,1,0.5,3.1225e-17,1.0702
-4.4357e-10,0,0,1,1,0.5,3.1225e-17,1.0747
-4.4089e-10,0,0,1,1,0.5,3.1225e-17,1.0793
-4.3865e-10,0,0,1,1,0.5,3.1225e-17,1.0838
-4.3675e-10,0,0,1,1,0.5,3.1225e-17,1.0884
-4.3503e-10,0,0,1,1,0.5,3.1225e-17,1.0929
-4.3324e-10,0,0,1,1,0.5,3.1225e-17,1.0975
-4.3214e-10,0,0,1,1,0.5,3.1225e-17,1.1
-4.3118e-10,0,0,1,1,0.5,3.1225e-17,1.102
-4.2861e-10,0,0,1,1,0.5,3.1225e-17,1.1066
-4.2545e-10,0,0,1,1,0.5,3.1225e-17,1.1111
-4.2174e-10,0,0,1,1,0.5,3.1225e-17,1.1157
-4.1763e-10,0,0,1,1,0.5,3.1225e-17,1.1202
-4.1341e-10,0,0,1,1,0.5,3.1225e-17,1.1248
-4.0943e-10,0,0,1,1,0.5,3.1225e-17,1.1293
-4.0601e-10,0,0,1,1,0.5,3.1225e-17,1.1339
-4.034e-10,0,0,1,1,0.5,3.1225e-17,1.1384
-4.0166e-10,0,0,1,1,0.5,3.1225e-17,1.143
-4.0069e-10,0,0,1,1,0.5,3.1225e-17,1.1476
-4.0016e-10,0,0,1,1,0.5,3.1225e-17,1.1521
-3.9962e-10,0,0,1,1,0.5,3.1225e-17,1.1567
-3.9858e-10,0,0,1,1,0.5,3.1225e-17,1.1612
-3.966e-10,0,0,1,1,0.5,3.1225e-17,1.1658
-3.9347e-10,0,0,1,1,0.5,3.1225e-17,1.1703
-3.8918e-10,0,0,1,1,0.5,3.1225e-17,1.1749
-3.8408e-10,0,0,1,1,0.5,3.1225e-17,1.1794
-3.787e-10,0,0,1,1,0.5,3.1225e-17,1.184
-3.7375e-10,0,0,1,1,0.5,3.1225e-17,1.1886
-3.6989e-10,0,0,1,1,0.5,3.1225e-17,1.1931
-3.6758e-10,0,0,1,1,0.5,3.1225e-17,1.1977
-3.6705e-10,0,0,1,1,0.5,3.1225e-17,1.2
-3.6694e-10,0,0,1,1,0.5,3.1225e-17,1.2022
-3.6769e-10,0,0,1,1,0.5,3.1225e-17,1.2067
-3.6918e-10,0,0,1,1,0.5,3.1225e-17,1.2113
-3.7048e-10,0,0,1,1,0.5,3.1225e-17,1.2159
-3.7064e-10,0,0,1,1,0.5,3.1225e-17,1.2204
-3.6888e-10,0,0,1,1,0.5,3.1225e-17,1.225
-3.6487e-10,0,0,1,1,0.5,3.1225e-17,1.2295
-3.588e-10,0,0,1,1,0.5,3.1225e-17,1.2341
-3.5146e-10,0,0,1,1,0.5,3.1225e-17,1.2386
-3.4404e-10,0,0,1,1,0.5,3.1225e-17,1.2432
-3.3787e-10,0,0,1,1,0.5,3.1225e-17,1.2477
-3.3412e-10,0,0,1,1,0.5,3.1225e-17,1.2523
-3.3341e-10,0,0,1,1,0.5,3.1225e-17,1.2569
-3.3563e-10,0,0,1,1,0.5,3.1225e-17,1.2614
-3.3988e-10,0,0,1,1,0.5,3.1225e-17,1.266
-3.4461e-10,0,0,1,1,0.5,3.1225e-17,1.2705
-3.48e-10,0,0,1,1,0.5,3.1225e-17,1.2751
-3.484e-10,0,0,1,1,0.5,3.1225e-17,1.2796
-3.4483e-10,0,0,1,1,0.5,3.1225e-17,1.2842
-3.3728e-10,0,0,1,1,0.5,3.1225e-17,1.2887
-3.2686e-10,0,0,1,1,0.5,3.1225e-17,1.2933
-3.1556e-10,0,0,1,1,0.5,3.1225e-17,1.2979
-3.1064e-10,0,0,1,1,0.5,3.1225e-17,1.3
-3.0592e-10,0,0,1,1,0.5,3.1225e-17,1.3024
-3e-10,0,0,1,1,0.5,3.1225e-17,1.3069
-2.9932e-10,0,0,1,1,0.5,3.1225e-17,1.3115
-3.04e-10,0,0,1,1,0.5,3.1225e-17,1.316
-3.1263e-10,0,0,1,1,0.5,3.1225e-17,1.3206
-3.2257e-10,0,0,1,1,0.5,3.1225e-17,1.3251
-3.3057e-10,0,0,1,1,0.5,3.1225e-17,1.3297
-3.3358e-10,0,0,1,1,0.5,3.1225e-17,1.3343
-3.2971e-10,0,0,1,1,0.5,3.1225e-17,1.3388
-3.1886e-10,0,0,1,1,0.5,3.1225e-17,1.3434
-3.0291e-10,0,0,1,1,0.5,3.1225e-17,1.3479
-2.8543e-10,0,0,1,1,0.5,3.1225e-17,1.3525
-2.7075e-10,0,0,1,1,0.5,3.1225e-17,1.357
-2.6283e-10,0,0,1,1,0.5,3.1225e-17,1.3616
-2.6401e-10,0,0,1,1,0.5,3.1225e-17,1.3661
-2.7422e-10,0,0,1,1,0.5,3.1225e-17,1.3707
-2.9072e-10,0,0,1,1,0.5,3.1225e-17,1.3753
-3.0866e-10,0,0,1,1,0.5,3.1225e-17,1.3798
-3.223e-10,0,0,1,1,0.5,3.1225e-17,1.3844
-3.2665e-10,0,0,1,1,0.5,3.1225e-17,1.3889
-3.1903e-10,0,0,1,1,0.5,3.1225e-17,1.3935
-3.0008e-10,0,0,1,1,0.5,3.1225e-17,1.398
-2.8933e-10,0,0,1,1,0.5,3.1225e-17,1.4
-2.7415e-10,0,0,1,1,0.5,3.1225e-17,1.4026
-2.4741e-10,0,0,1,1,0.5,3.1225e-17,1.4071
-2.2751e-10,0,0,1,1,0.5,3.1225e-17,1.4117
-2.2055e-10,0,0,1,1,0.5,3.1225e-17,1.4162
-2.2922e-10,0,0,1,1,0.5,3.1225e-17,1.4208
-2.5171e-10,0,0,1,1,0.5,3.1225e-17,1.4253
-2.8182e-10,0,0,1,1,0.5,3.1225e-17,1.4299
-3.1042e-10,0,0,1,1,0.5,3.1225e-17,1.4344
-3.2804e-10,0,0,1,1,0.5,3.1225e-17,1.439
-3.2774e-10,0,0,1,1,0.5,3.1225e-17,1.4436
-3.075e-10,0,0,1,1,0.5,3.1225e-17,1.4481
-2.7135e-10,0,0,1,1,0.5,3.1225e-17,1.4527
-2.2866e-10,0,0,1,1,0.5,3.1225e-17,1.4572
-1.9168e-10,0,0,1,1,0.5,3.1225e-17,1.4618
-1.7198e-10,0,0,1,1,0.5,3.1225e-17,1.4663
-1.7672e-10,0,0,1,1,0.5,3.1225e-17,1.4709
-2.0597e-10,0,0,1,1,0.5,3.1225e-17,1.4754
-2.5201e-10,0,0,1,1,0.5,3.1225e-17,1.48
-3.0112e-10,0,0,1,1,0.5,3.1225e-17,1.4846
-3.3736e-10,0,0,1,1,0.5,3.1225e-17,1.4891
-3.4752e-10,0,0,1,1,0.5,3.1225e-17,1.4937
-3.256e-10,0,0,1,1,0.5,3.1225e-17,1.4982
-3.0878e-10,0,0,1,1,0.5,3.1225e-17,1.5
-2.7595e-10,0,0,1,1,0.5,3.1225e-17,1.5027
-2.1087e-10,0,0,1,1,0.5,3.1225e-17,1.5073
-1.4999e-10,0,0,1,1,0.5,3.1225e-17,1.5118
-1.1291e-10,0,0,1,1,0.5,3.1225e-17,1.5164
-1.1321e-10,0,0,1,1,0.5,3.1225e-17,1.521
-1.5339e-10,0,0,1,1,0.5,3.1225e-17,1.5255
-2.2311e-10,0,0,1,1,0.5,3.1225e-17,1.5301
-3.0138e-10,0,0,1,1,0.5,3.1225e-17,1.5346
-3.6259e-10,0,0,1,1,0.5,3.1225e-17,1.5392
-3.8455e-10,0,0,1,1,0.5,3.1225e-17,1.5437
-3.5624e-10,0,0,1,1,0.5,3.1225e-17,1.5483
-2.824e-10,0,0,1,1,0.5,3.1225e-17,1.5528
-1.8343e-10,0,0,1,1,0.5,3.1225e-17,1.5574
-8.987e-11,0,0,1,1,0.5,3.1225e-17,1.562
-3.3079e-11,0,0,1,1,0.5,3.1225e-17,1.5665
-3.4689e-11,0,0,1,1,0.5,3.1225e-17,1.5711
-9.8442e-11,0,0,1,1,0.5,3.1225e-17,1.5756
-2.0734e-10,0,0,1,1,0.5,3.1225e-17,1.5802
-3.276e-10,0,0,1,1,0.5,3.1225e-17,1.5847
-4.1872e-10,0,0,1,1,0.5,3.1225e-17,1.5893
-4.4673e-10,0,0,1,1,0.5,3.1225e-17,1.5938
-3.9643e-10,0,0,1,1,0.5,3.1225e-17,1.5984
-3.6133e-10,0,0,1,1,0.5,3.1225e-17,1.6
-2.795e-10,0,0,1,1,0.5,3.1225e-17,1.6029
-1.2823e-10,0,0,1,1,0.5,3.1225e-17,1.6075
7.5944e-12,0,0,1,1,0.5,3.1225e-17,1.612
8.0199e-11,0,0,1,1,0.5,3.1225e-17,1.6166
5.9783e-11,0,0,1,1,0.5,3.1225e-17,1.6211
-5.3549e-11,0,0,1,1,0.5,3.1225e-17,1.6257
-2.2724e-10,0,0,1,1,0.5,3.1225e-17,1.6302
-4.0489e-10,0,0,1,1,0.5,3.1225e-17,1.6348
-5.2405e-10,0,0,1,1,0.5,3.1225e-17,1.6394
-5.3765e-10,0,0,1,1,0.5,3.1225e-17,1.6439
-4.3202e-10,0,0,1,1,0.5,3.1225e-17,1.6485
-2.3451e-10,0,0,1,1,0.5,3.1225e-17,1.653
-7.3377e-12,0,0,1,1,0.5,3.1225e-17,1.6576
1.716e-10,0,0,1,1,0.5,3.1225e-17,1.6621
2.3521e-10,0,0,1,1,0.5,3.1225e-17,1.6667
1.521e-10,0,0,1,1,0.5,3.1225e-17,1.6712
-5.9125e-11,0,0,1,1,0.5,3.1225e-17,1.6758
-3.3233e-10,0,0,1,1,0.5,3.1225e-17,1.6804
-5.7363e-10,0,0,1,1,0.5,3.1225e-17,1.6849
-6.9303e-10,0,0,1,1,0.5,3.1225e-17,1.6895
-6.3729e-10,0,0,1,1,0.5,3.1225e-17,1.694
-4.1238e-10,0,0,1,1,0.5,3.1225e-17,1.6986
-3.1712e-10,0,0,1,1,0.5,3.1225e-17,1.7
-8.9283e-11,0,0,1,1,0.5,3.1225e-17,1.7031
2.2821e-10,0,0,1,1,0.5,3.1225e-17,1.7077
4.2144e-10,0,0,1,1,0.5,3.1225e-17,1.7122
4.1039e-10,0,0,1,1,0.5,3.1225e-17,1.7168
1.8359e-10,0,0,1,1,0.5,3.1225e-17,1.7213
-1.9196e-10,0,0,1,1,0.5,3.1225e-17,1.7259
-5.8899e-10,0,0,1,1,0.5,3.1225e-17,1.7304
-8.6201e-10,0,0,1,1,0.5,3.1225e-17,1.735
-8.9981e-10,0,0,1,1,0.5,3.1225e-17,1.7395
-6.6961e-10,0,0,1,1,0.5,3.1225e-17,1.7441
-2.3581e-10,0,0,1,1,0.5,3.1225e-17,1.7487
2.5606e-10,0,0,1,1,0.5,3.1225e-17,1.7532
6.2705e-10,0,0,1,1,0.5,3.1225e-17,1.7578
7.2924e-10,0,0,1,1,0.5,3.1225e-17,1.7623
5.0387e-10,0,0,1,1,0.5,3.1225e-17,1.7669
1.0848e-11,0,0,1,1,0.5,3.1225e-17,1.7714
-5.841e-10,0,0,1,1,0.5,3.1225e-17,1.776
-1.0635e-09,0,0,1,1,0.5,3.1225e-17,1.7805
-1.2363e-09,0,0,1,1,0.5,3.1225e-17,1.7851
-1.0129e-09,0,0,1,1,0.5,3.1225e-17,1.7897
-4.4738e-10,0,0,1,1,0.5,3.1225e-17,1.7942
2.714e-10,0,0,1,1,0.5,3.1225e-17,1.7988
